# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_30	cds	7792	8667	+	NNDDNG_04655	holB	DNA polymerase III subunit delta'	COG:COG0470, COG:L, EC:2.7.7.7, GO:0003887, GO:0006260, GO:0008408, RefSeq:WP_002262682.1, SO:0001217, UniParc:UPI00000E31F0, UniRef:UniRef100_Q8DSU7, UniRef:UniRef50_Q1JN78, UniRef:UniRef90_Q8DSU7
contig_30	cds	8664	9470	+	NNDDNG_04660	yaaT	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)	COG:COG1774, COG:T, RefSeq:WP_002262683.1, SO:0001217, UniParc:UPI00000E31EF, UniRef:UniRef100_Q8DSU8, UniRef:UniRef50_A0A4V0BX13, UniRef:UniRef90_Q8DSU8
contig_30	cds	9463	9795	+	NNDDNG_04665	yabA	DNA replication initiation control protein YabA	COG:COG4467, COG:L, GO:0006260, RefSeq:WP_002262684.1, SO:0001217, UniParc:UPI00000E31EE, UniRef:UniRef100_Q8DSU9, UniRef:UniRef50_Q04KY8, UniRef:UniRef90_Q8DSU9
contig_30	cds	9801	10667	+	NNDDNG_04670	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	EC:2.1.1.198, GO:0000451, GO:0008649, GO:0008757, KEGG:K07056, SO:0001217, UniRef:UniRef50_Q9A186, UniRef:UniRef90_Q8DSV0
contig_30	cds	10973	12208	+	NNDDNG_04675	amtB	Ammonia channel protein AmtB	COG:COG0004, COG:P, RefSeq:WP_002281060.1, SO:0001217, UniParc:UPI0002B551D3, UniRef:UniRef100_UPI0002B551D3, UniRef:UniRef50_A0A174F3U4, UniRef:UniRef90_Q8DSV1
contig_30	cds	12224	12565	+	NNDDNG_04680	glnK	Nitrogen regulatory protein PII	COG:COG0347, COG:TE, RefSeq:WP_002264023.1, SO:0001217, UniParc:UPI0001B0572C, UniRef:UniRef100_A0A2J9QDU0, UniRef:UniRef50_A0A140K3A9, UniRef:UniRef90_Q8DSV2
contig_30	cds	12785	13876	+	NNDDNG_04685	serC	3-phosphoserine/phosphohydroxythreonine transaminase	COG:COG1932, COG:HE, EC:2.6.1.52, GO:0003824, GO:0004648, GO:0005737, GO:0006564, GO:0008615, GO:0030170, SO:0001217, UniRef:UniRef50_Q8Y3L0, UniRef:UniRef90_Q8DSV3
contig_30	cds	14285	14839	+	NNDDNG_04690		N-acetyltransferase	SO:0001217, UniRef:UniRef50_D3H9S7, UniRef:UniRef90_A0A2J9QGT9
contig_30	cds	14925	16106	+	NNDDNG_04695	serA	Phosphoglycerate dehydrogenase or related dehydrogenase	COG:COG0111, COG:H, RefSeq:WP_002262691.1, SO:0001217, UniParc:UPI00000E31E7, UniRef:UniRef100_Q8DSV6, UniRef:UniRef50_Q8DSV6, UniRef:UniRef90_Q8DSV6
contig_30	cds	16195	16689	+	NNDDNG_04700	adaB	DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase)	COG:COG0350, COG:L, RefSeq:WP_025989508.1, SO:0001217, UniParc:UPI00030D8AA0, UniRef:UniRef100_UPI00030D8AA0, UniRef:UniRef50_T1ZGG7, UniRef:UniRef90_A0A1L7LIA2
contig_30	cds	16726	17079	+	NNDDNG_04705	arsC	Arsenate reductase or related protein, glutaredoxin family	COG:COG1393, COG:P, RefSeq:WP_002264018.1, SO:0001217, UniParc:UPI000268AA28, UniRef:UniRef100_A0A2J9QCY7, UniRef:UniRef50_R4Z9W3, UniRef:UniRef90_Q8DSV8
contig_31	cds	364	1611	+	NNDDNG_04710	malE	Maltose-binding periplasmic protein MalE	COG:COG2182, COG:G, RefSeq:WP_002277514.1, SO:0001217, UniParc:UPI0001B057DF, UniRef:UniRef100_UPI0001B057DF, UniRef:UniRef50_R2NT10, UniRef:UniRef90_Q8DT28
contig_31	cds	1688	3049	+	NNDDNG_04715	ugpA	ABC-type sugar transport system, permease component	COG:COG1175, COG:G, RefSeq:WP_002264850.1, SO:0001217, UniParc:UPI0001B057DE, UniRef:UniRef100_UPI0001B057DE, UniRef:UniRef50_A0A9E4C9T2, UniRef:UniRef90_Q8DT27
contig_31	cds	3049	3885	+	NNDDNG_04720	malG	ABC-type maltose transport system, permease component MalG	COG:COG3833, COG:G, RefSeq:WP_002262978.1, SO:0001217, UniParc:UPI00000E31A1, UniRef:UniRef100_A0A2J9QD57, UniRef:UniRef50_A0A0D6DX93, UniRef:UniRef90_A0A2X3VXN3
contig_31	cds	3910	5043	+	NNDDNG_04725	malK	ABC-type sugar transport system, ATPase component MalK	COG:COG3839, COG:G, SO:0001217, UniRef:UniRef50_A0A0F5MLB7, UniRef:UniRef90_A0A1L7LI47
contig_31	cds	5174	6433	-	NNDDNG_04730	murA2	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	COG:COG0766, COG:M, EC:2.5.1.7, GO:0005737, GO:0007049, GO:0008360, GO:0008760, GO:0009252, GO:0019277, GO:0051301, GO:0071555, KEGG:K00790, SO:0001217, UniRef:UniRef50_A0A0H2ZNL3, UniRef:UniRef90_Q8DT24
contig_31	cds	6577	7941	-	NNDDNG_04735	metK	methionine adenosyltransferase	COG:COG0192, COG:H, EC:2.5.1.6, GO:0000287, GO:0004478, GO:0005524, GO:0005737, GO:0006556, GO:0006730, SO:0001217, UniRef:UniRef50_P54419, UniRef:UniRef90_Q8DT23
contig_31	cds	8680	9879	-	NNDDNG_04740		HAD family hydrolase	SO:0001217, UniRef:UniRef50_W5II77, UniRef:UniRef90_UPI0002B57105
contig_31	cds	9943	12168	-	NNDDNG_04745		S8 family peptidase	RefSeq:WP_002266163.1, SO:0001217, UniParc:UPI0002B5946C, UniRef:UniRef100_UPI0002B5946C, UniRef:UniRef50_A0A1C5Q984, UniRef:UniRef90_UPI0027427A9B
contig_31	cds	12172	13215	-	NNDDNG_04750		ATP-binding protein	RefSeq:WP_002271279.1, SO:0001217, UniParc:UPI0002B5395E, UniRef:UniRef100_UPI0002B5395E, UniRef:UniRef50_A0A2X0VL61, UniRef:UniRef90_UPI0002B5B509
contig_31	cds	13517	14452	+	NNDDNG_04755	birA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	COG:COG1654, COG:K, EC:6.3.4.15, RefSeq:WP_002268568.1, SO:0001217, UniParc:UPI0002B58AE6, UniRef:UniRef100_A0A2J9QGT3, UniRef:UniRef50_A0A448AAE8, UniRef:UniRef90_Q8DT18
contig_31	cds	14433	14627	-	NNDDNG_04760		DUF3272 domain-containing protein	RefSeq:WP_002268266.1, SO:0001217, UniParc:UPI0001B05797, UniRef:UniRef100_A0A2J9QE05, UniRef:UniRef50_G5JWN0, UniRef:UniRef90_A0A1L7LI38
contig_31	cds	14727	16403	-	NNDDNG_04765	dnaX	DNA polymerase III subunit gamma/tau	COG:COG2812, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0005524, GO:0006260, GO:0009360, RefSeq:WP_002264978.1, SO:0001217, UniParc:UPI000264F19D, UniRef:UniRef100_A0A2J9QDZ7, UniRef:UniRef50_A0A4V0H0U2, UniRef:UniRef90_Q8DT16
contig_31	cds	16403	16960	-	NNDDNG_04770	msrC	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	COG:COG1956, COG:VT, SO:0001217, UniRef:UniRef50_A0A380JKA7, UniRef:UniRef90_A0A829BGH8
contig_31	cds	17215	18984	-	NNDDNG_04775		oleate hydratase	COG:COG4716, COG:S, EC:4.2.1.53, GO:0006631, GO:0050151, GO:0071949, SO:0001217, UniRef:UniRef50_B9E972, UniRef:UniRef90_Q8DT14
contig_31	cds	19103	19627	-	NNDDNG_04780	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002266169.1, SO:0001217, UniParc:UPI000264F19B, UniRef:UniRef100_UPI000264F19B, UniRef:UniRef50_E8JPK2, UniRef:UniRef90_A0A1L7LHV2
contig_31	cds	19932	21881	-	NNDDNG_04785	thrS	threonine--tRNA ligase	COG:COG0441, COG:J, EC:6.1.1.3, GO:0000049, GO:0004829, GO:0005524, GO:0005737, GO:0006435, GO:0016740, GO:0046872, SO:0001217, UniRef:UniRef50_P18255, UniRef:UniRef90_Q8DT12
contig_31	cds	21878	22516	-	NNDDNG_04790	adk	Adenylate kinase or related kinase	COG:COG0563, COG:F, SO:0001217, UniRef:UniRef50_A3CP57, UniRef:UniRef90_A0A427ZGN3
contig_31	cds	22790	24124	-	NNDDNG_04795	rfaB	Glycosyltransferase involved in cell wall bisynthesis	COG:COG0438, COG:M, SO:0001217, UniRef:UniRef50_Q8CWR6, UniRef:UniRef90_Q8DT10
contig_31	cds	24126	25124	-	NNDDNG_04800	rfaB	Glycosyltransferase involved in cell wall bisynthesis	COG:COG0438, COG:M, SO:0001217, UniRef:UniRef50_A0A1C3SY78, UniRef:UniRef90_Q8DT09
contig_31	cds	25234	26694	-	NNDDNG_04805	amyA	alpha-amylase	COG:COG0366, COG:G, EC:3.2.1.1, GO:0004556, GO:0005975, SO:0001217, UniRef:UniRef50_A0A380KXX7, UniRef:UniRef90_Q8DT08
contig_31	cds	26842	27843	-	NNDDNG_04810	ccpA	catabolite control protein A	COG:COG1609, COG:K, GO:0001228, GO:0003677, GO:0005975, GO:0006355, SO:0001217, UniRef:UniRef50_O07329, UniRef:UniRef90_J3AIE3
contig_31	cds	28006	29085	+	NNDDNG_04815	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, SO:0001217, UniRef:UniRef50_A0A0E1EM11, UniRef:UniRef90_Q8DT07
contig_31	cds	29201	29782	-	NNDDNG_04820		CDP-diglyceride synthetase	RefSeq:WP_002271286.1, SO:0001217, UniParc:UPI0002B5D66F, UniRef:UniRef100_A0A829BPM3, UniRef:UniRef50_G5JYJ7, UniRef:UniRef90_A0A1L7LI35
contig_31	cds	30377	30619	-	NNDDNG_04825		carbonic anhydrase precursor	SO:0001217, UniRef:UniRef50_UPI001CFDE9F3, UniRef:UniRef90_UPI001CFD99EB
contig_31	cds	30714	31379	+	NNDDNG_04830	nfnB	Nitroreductase	COG:C, COG:COG0778, SO:0001217, UniRef:UniRef50_A0A2X3VSX9, UniRef:UniRef90_Q8DSZ9
contig_31	cds	31415	31807	+	NNDDNG_04835	gloA	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	COG:COG0346, COG:Q, RefSeq:WP_002264964.1, SO:0001217, UniParc:UPI000264F18B, UniRef:UniRef100_A0A829BNG2, UniRef:UniRef50_A0A1G9DS96, UniRef:UniRef90_Q8DSZ8
contig_31	cds	31980	32492	-	NNDDNG_04840	padR	Transcription regulator PadR N-terminal domain-containing protein	RefSeq:WP_002262785.1, SO:0001217, UniParc:UPI00000E31BE, UniRef:UniRef100_Q8DSZ7, UniRef:UniRef50_Q8DSZ7, UniRef:UniRef90_Q8DSZ7
contig_31	cds	32551	34242	+	NNDDNG_04845		Multidrug resistance protein stp	SO:0001217, UniRef:UniRef50_A0A564SQX5
contig_31	cds	34273	34740	-	NNDDNG_04850	smpB	SsrA-binding protein SmpB	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0070929, RefSeq:WP_002266620.1, SO:0001217, UniParc:UPI0001B05783, UniRef:UniRef100_A0A829BPN7, UniRef:UniRef50_O32230, UniRef:UniRef90_Q8DSZ5
contig_31	cds	34703	37039	-	NNDDNG_04855	rnr	ribonuclease R	COG:COG0557, COG:K, GO:0006401, GO:0008997, SO:0001217, UniRef:UniRef50_A0A4V0DVJ9, UniRef:UniRef90_Q8CWW9
contig_31	cds	37386	37622	-	NNDDNG_04860	secG	preprotein translocase subunit SecG	COG:COG1314, COG:U, GO:0005886, GO:0015450, GO:0043952, RefSeq:WP_002264960.1, SO:0001217, UniParc:UPI000264F153, UniRef:UniRef100_A0A2J9QD49, UniRef:UniRef50_G5K1V6, UniRef:UniRef90_G5JYI5
contig_31	cds	37817	38986	-	NNDDNG_04865	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002262779.1, SO:0001217, UniParc:UPI00000E31C3, UniRef:UniRef100_A0A2J9QDY4, UniRef:UniRef50_P0A4K4, UniRef:UniRef90_A0A829BJR2
contig_31	cds	39214	39810	-	NNDDNG_04870	coaE	dephospho-CoA kinase	COG:COG0237, COG:H, EC:2.7.1.24, GO:0004140, GO:0005524, GO:0005737, GO:0015937, GO:0016310, RefSeq:WP_032535063.1, SO:0001217, UniParc:UPI000516B6E6, UniRef:UniRef100_UPI000516B6E6, UniRef:UniRef50_Q8DSZ0, UniRef:UniRef90_Q8DSZ0
contig_31	cds	39807	40628	-	NNDDNG_04875	mutM	DNA-formamidopyrimidine glycosylase	COG:COG0266, COG:L, EC:3.2.2.23, GO:0003684, GO:0005737, GO:0006281, GO:0006284, GO:0008270, GO:0008534, GO:0140078, RefSeq:WP_192072346.1, SO:0001217, UniParc:UPI00177DEE87, UniRef:UniRef100_UPI00177DEE87, UniRef:UniRef50_Q8DQ33, UniRef:UniRef90_P55045
contig_31	cds	40679	41203	-	NNDDNG_04880		DinB-like domain-containing protein	RefSeq:WP_002264957.1, SO:0001217, UniParc:UPI0002B5593B, UniRef:UniRef100_A0A829BL66, UniRef:UniRef50_A0A1E5GRE4, UniRef:UniRef90_Q8DSY9
contig_31	cds	41303	41773	-	NNDDNG_04885	yjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	COG:COG1051, COG:F, SO:0001217, UniRef:UniRef50_Q8DSY8, UniRef:UniRef90_Q8DSY8
contig_31	cds	41818	42717	-	NNDDNG_04890	era	GTPase Era	COG:COG1159, COG:J, GO:0003723, GO:0003924, GO:0005525, GO:0005737, GO:0005886, GO:0019003, GO:0042274, GO:0070181, RefSeq:WP_019319772.1, SO:0001217, UniParc:UPI000313EE81, UniRef:UniRef100_UPI000313EE81, UniRef:UniRef50_P37214, UniRef:UniRef90_P37214
contig_31	cds	42738	43151	-	NNDDNG_04895	dgkA	Undecaprenol kinase	COG:COG0818, COG:I, EC:2.7.1.66, GO:0005524, GO:0005886, GO:0008654, GO:0016310, GO:0036433, SO:0001217, UniParc:UPI000012DD2E, UniRef:UniRef100_Q05888, UniRef:UniRef50_Q05888, UniRef:UniRef90_Q05888
contig_31	cds	43129	43623	-	NNDDNG_04900	ybeY	rRNA maturation RNase YbeY	COG:COG0319, COG:J, EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, SO:0001217, UniRef:UniRef50_P67140, UniRef:UniRef90_Q8DSY7
contig_31	cds	44027	44992	-	NNDDNG_04905	phoH	Phosphate starvation-inducible protein PhoH, putative ATPase	COG:COG1702, COG:T, KEGG:K06217, RefSeq:WP_002284658.1, SO:0001217, UniParc:UPI0002B5C50C, UniRef:UniRef100_UPI0002B5C50C, UniRef:UniRef50_P46343, UniRef:UniRef90_A0A1Q8RGU9
contig_31	cds	45059	45274	-	NNDDNG_04910	yozE	UPF0346 protein SMU_1621c	COG:COG4479, COG:S, RefSeq:WP_002262769.1, SO:0001217, UniParc:UPI00000E31CA, UniRef:UniRef100_Q8DSY5, UniRef:UniRef50_Q8DSY5, UniRef:UniRef90_Q8DSY5
contig_31	cds	45271	45780	-	NNDDNG_04915	msrA	Peptide methionine sulfoxide reductase MsrA	COG:COG0225, COG:O, EC:1.8.4.11, GO:0008113, GO:0033744, GO:0036211, SO:0001217, UniRef:UniRef50_P54154, UniRef:UniRef90_Q8DSY4
contig_31	cds	45849	46709	-	NNDDNG_04920	cvfB	putative RNA-binding protein YitL, contains S1 domains, virulence factor B family	COG:COG2996, COG:R, KEGG:K00243, SO:0001217, UniRef:UniRef50_Q8DSY3, UniRef:UniRef90_Q8DSY3
contig_31	cds	46955	47512	-	NNDDNG_04925	frr	ribosome recycling factor	COG:COG0233, COG:J, GO:0005737, GO:0006412, GO:0006415, GO:0008135, KEGG:K02838, RefSeq:WP_002262766.1, SO:0001217, UniParc:UPI00000E31CD, UniRef:UniRef100_Q8DSY2, UniRef:UniRef50_Q8DSY2, UniRef:UniRef90_Q8DSY2
contig_32	cds	83	358	-	NNDDNG_04930	hup	DNA-binding protein HU	COG:COG0776, COG:L, GO:0003677, GO:0030261, GO:0030527, RefSeq:WP_002262099.1, SO:0001217, UniParc:UPI0000128F1C, UniRef:UniRef100_Q9XB21, UniRef:UniRef50_P19436, UniRef:UniRef90_Q9XB21
contig_32	cds	455	1054	-	NNDDNG_04935	ypmS	DUF2140 domain-containing protein	COG:COG4698, COG:S, RefSeq:WP_002262100.1, SO:0001217, UniParc:UPI00000E2E96, UniRef:UniRef100_A0A2J9QG74, UniRef:UniRef50_A0A1L8MMU8, UniRef:UniRef90_A0A829BUG3
contig_32	cds	1029	1886	-	NNDDNG_04940	tesA	Lysophospholipase L1 or related esterase Includes spore coat protein LipC/YcsK	COG:COG2755, COG:DI, RefSeq:WP_002266413.1, SO:0001217, UniParc:UPI0002B589FB, UniRef:UniRef100_A0A2J9QFF8, UniRef:UniRef50_A0A0F3HHR9, UniRef:UniRef90_Q8DVA8
contig_32	cds	1879	2718	-	NNDDNG_04945	degV	Fatty acid-binding protein DegV (function unknown)	COG:COG1307, COG:I, RefSeq:WP_002275946.1, SO:0001217, UniParc:UPI0002B5A8F4, UniRef:UniRef100_UPI0002B5A8F4, UniRef:UniRef50_Q9CI68, UniRef:UniRef90_Q8DVA9
contig_32	cds	2940	4598	-	NNDDNG_04950	recN	DNA repair protein RecN	COG:COG0497, COG:L, GO:0005524, GO:0005737, GO:0006281, GO:0006310, RefSeq:WP_002276706.1, SO:0001217, UniParc:UPI0002B51730, UniRef:UniRef100_UPI0002B51730, UniRef:UniRef50_A2RLT8, UniRef:UniRef90_Q8DVB0
contig_32	cds	4615	5079	-	NNDDNG_04955	argR	Arginine repressor	COG:COG1438, COG:K, RefSeq:WP_002283298.1, SO:0001217, UniParc:UPI0002B5E325, UniRef:UniRef100_UPI0002B5E325, UniRef:UniRef50_X5KFJ0, UniRef:UniRef90_Q8DVB1
contig_32	cds	5066	5893	-	NNDDNG_04960	yqxC	putative rRNA methylase YqxC, contains S4 and FtsJ domains	COG:COG1189, COG:J, EC:2.1.1.226, EC:2.1.1.227, KEGG:K06442, RefSeq:WP_002283920.1, SO:0001217, UniParc:UPI0002B5BFFC, UniRef:UniRef100_A0A829BTV1, UniRef:UniRef50_P19672, UniRef:UniRef90_A0A2J9QFG4
contig_32	cds	5886	6755	-	NNDDNG_04965	ispA	farnesyl diphosphate synthase	COG:COG0142, COG:H, EC:2.5.1.10, GO:0004337, GO:0008299, RefSeq:WP_002276708.1, SO:0001217, UniParc:UPI0002B51664, UniRef:UniRef100_A0A2J9QFG3, UniRef:UniRef50_A0A139Q9I9, UniRef:UniRef90_Q8DVB3
contig_32	cds	6752	6973	-	NNDDNG_04970	xseB	exodeoxyribonuclease VII small subunit	COG:COG1722, COG:L, EC:3.1.11.6, GO:0005737, GO:0006308, GO:0008855, GO:0009318, RefSeq:WP_002262107.1, SO:0001217, UniParc:UPI00000E2E8F, UniRef:UniRef100_Q8DVB4, UniRef:UniRef50_Q8DVB4, UniRef:UniRef90_Q8DVB4
contig_32	cds	6948	8291	-	NNDDNG_04975	xseA	exodeoxyribonuclease VII large subunit	COG:COG1570, COG:L, EC:3.1.11.6, GO:0003676, GO:0005737, GO:0006308, GO:0008855, GO:0009318, KEGG:K03601, RefSeq:WP_019317265.1, SO:0001217, UniParc:UPI0003046E27, UniRef:UniRef100_UPI0003046E27, UniRef:UniRef50_Q5XB25, UniRef:UniRef90_Q8DVB5
contig_32	cds	8733	10475	+	NNDDNG_04980	lytS	Sensor protein LytS	COG:COG3275, COG:T, EC:2.7.13.3, GO:0000155, GO:0005524, GO:0005886, GO:0071555, RefSeq:WP_002262109.1, SO:0001217, UniParc:UPI00000E2E8D, UniRef:UniRef100_Q8DVB6, UniRef:UniRef50_Q8DVB6, UniRef:UniRef90_Q8DVB6
contig_32	cds	10456	11190	+	NNDDNG_04985	lytR	Sensory transduction protein LytR	COG:COG3279, COG:KT, GO:0000156, GO:0003677, GO:0005737, KEGG:K07705, RefSeq:WP_002262110.1, SO:0001217, UniParc:UPI00000E2E8C, UniRef:UniRef100_Q8DVB7, UniRef:UniRef50_Q8DVB7, UniRef:UniRef90_Q8DVB7
contig_32	cds	11366	11833	+	NNDDNG_04990	yohJ	Putative effector of murein hydrolase LrgA, UPF0299 family	COG:COG1380, COG:R, RefSeq:WP_002262111.1, SO:0001217, UniParc:UPI00000E2E8B, UniRef:UniRef100_Q8DVB8, UniRef:UniRef50_A0A829BNS2, UniRef:UniRef90_A0A829BNS2
contig_32	cds	11835	12566	+	NNDDNG_04995	lrgB	antiholin-like protein LrgB	COG:COG1346, COG:M, RefSeq:WP_002264707.1, SO:0001217, UniParc:UPI000268A686, UniRef:UniRef100_A0A2J9QFI8, UniRef:UniRef50_P94516, UniRef:UniRef90_J3A2P1
contig_32	cds	12719	13681	-	NNDDNG_05000	gap	type I glyceraldehyde-3-phosphate dehydrogenase	GO:0006094, GO:0006096, GO:0019682, SO:0001217, UniRef:UniRef50_P0C0G6, UniRef:UniRef90_G5JVX7
contig_32	cds	14126	14245	-	NNDDNG_05005		hypothetical protein	
contig_32	cds	14499	15176	-	NNDDNG_05010	eamA	EamA family transporter	SO:0001217, UniRef:UniRef50_UPI0016A262AB, UniRef:UniRef90_UPI0016A262AB
contig_32	cds	15302	15775	+	NNDDNG_05015		Rrf2 family transcriptional regulator	RefSeq:WP_002295890.1, SO:0001217, UniParc:UPI000264EF62, UniRef:UniRef100_UPI000264EF62, UniRef:UniRef50_G5JT12, UniRef:UniRef90_A0A829BTT7
contig_32	cds	16170	17003	-	NNDDNG_05020	nnr2	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	COG:COG0063, COG:F, SO:0001217, UniRef:UniRef50_Q8DQD2, UniRef:UniRef90_A0A1L7LL09
contig_32	cds	17000	17854	-	NNDDNG_05025	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_002264705.1, SO:0001217, UniParc:UPI000264EF64, UniRef:UniRef100_A0A2J9QFH9, UniRef:UniRef50_Q9CH85, UniRef:UniRef90_Q8DVC1
contig_32	cds	17975	18121	-	NNDDNG_05030		FeoB-associated Cys-rich membrane protein	RefSeq:WP_002264704.1, SO:0001217, UniParc:UPI0001B055AE, UniRef:UniRef100_A0A2J9QFH8, UniRef:UniRef50_Q8DVC2, UniRef:UniRef90_Q8DVC2
contig_32	cds	18140	20290	-	NNDDNG_05035	feoB	ferrous iron transport protein B	COG:COG0370, COG:P, GO:0006826, GO:0015093, RefSeq:WP_002278551.1, SO:0001217, UniParc:UPI0002B4DD31, UniRef:UniRef100_UPI0002B4DD31, UniRef:UniRef50_W2BXP1, UniRef:UniRef90_Q8DVC3
contig_32	cds	20287	20763	-	NNDDNG_05040	feoA	Fe2+ transport protein FeoA	COG:COG1918, COG:P, RefSeq:WP_002263564.1, SO:0001217, UniParc:UPI00000E2E85, UniRef:UniRef100_Q8DVC4, UniRef:UniRef50_A0A3P5Y3C5, UniRef:UniRef90_Q8DVC4
contig_32	cds	20956	21690	-	NNDDNG_05045	ehuA	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002264702.1, SO:0001217, UniParc:UPI0001B055B0, UniRef:UniRef100_UPI0001B055B0, UniRef:UniRef50_P54537, UniRef:UniRef90_A0A2J9QG91
contig_32	cds	21690	22376	-	NNDDNG_05050	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002263566.1, SO:0001217, UniParc:UPI00000E2E83, UniRef:UniRef100_A0A2J9QG96, UniRef:UniRef50_A0A0B7LKS9, UniRef:UniRef90_G5JVY5
contig_32	cds	22590	22820	-	NNDDNG_05055	ykuJ	DUF1797 domain-containing protein	COG:COG4703, COG:S, RefSeq:WP_002263567.1, SO:0001217, UniParc:UPI00000E2E81, UniRef:UniRef100_A0A2J9QFI2, UniRef:UniRef50_E8K158, UniRef:UniRef90_J3FAI8
contig_32	cds	22897	23877	-	NNDDNG_05060	argF	ornithine carbamoyltransferase	COG:COG0078, COG:E, EC:2.1.3.3, GO:0004585, GO:0005737, GO:0006526, GO:0016597, GO:0042450, RefSeq:WP_002284935.1, SO:0001217, UniParc:UPI0002B5AFF9, UniRef:UniRef100_UPI0002B5AFF9, UniRef:UniRef50_Q839Q5, UniRef:UniRef90_Q8DVC9
contig_32	cds	24134	26395	+	NNDDNG_05065	clpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	COG:COG0542, COG:O, SO:0001217, UniRef:UniRef50_O31673, UniRef:UniRef90_Q8DVD0
contig_32	cds	26506	26961	+	NNDDNG_05070	mutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	COG:COG0494, COG:V, RefSeq:WP_002263570.1, SO:0001217, UniParc:UPI000264EF69, UniRef:UniRef100_A0A2J9QFI1, UniRef:UniRef50_A0A1W5ZG06, UniRef:UniRef90_A0A1L7LL21
contig_32	cds	27028	27330	+	NNDDNG_05075		Cytosolic protein	RefSeq:WP_002263571.1, SO:0001217, UniParc:UPI0001B055B3, UniRef:UniRef100_A0A2J9QFI9, UniRef:UniRef50_B9DUU6, UniRef:UniRef90_J3JQ42
contig_33	cds	169	1062	-	NNDDNG_05080		Phage repressor protein C, contains Cro/C1-type HTH and peptisase s24 domains	COG:COG2932, COG:X, SO:0001217, UniRef:UniRef50_A0A2X3VYA5, UniRef:UniRef90_A0A829BVB3
contig_33	cds	1377	1661	+	NNDDNG_05085	xRE	DNA-binding transcriptional regulator, XRE-family HTH domain	COG:COG1476, COG:K, RefSeq:WP_002262720.1, SO:0001217, UniParc:UPI000268A8F7, UniRef:UniRef100_A0A090AX29, UniRef:UniRef50_A0A0A8K8A2, UniRef:UniRef90_A0A0A8K8A2
contig_33	cds	1824	3575	+	NNDDNG_05090	gbpC	Glucan-binding protein C, GbpC	SO:0001217, UniRef:UniRef50_G5JTM9, UniRef:UniRef90_Q8DTF1
contig_33	cds	3970	4098	+	NNDDNG_05095		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1L7LIF4, UniRef:UniRef90_A0A1L7LIF4
contig_33	cds	4347	6182	+	NNDDNG_05100	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, RefSeq:WP_002262717.1, SO:0001217, UniParc:UPI00000E3122, UniRef:UniRef100_Q8DTF3, UniRef:UniRef50_Q39US7, UniRef:UniRef90_Q8DTF3
contig_33	cds	6211	7038	+	NNDDNG_05105	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	COG:COG0596, COG:HR, RefSeq:WP_002278029.1, SO:0001217, UniParc:UPI0001B054C9, UniRef:UniRef100_UPI0001B054C9, UniRef:UniRef50_Q8DTF4, UniRef:UniRef90_Q8DTF4
contig_33	cds	7117	7593	+	NNDDNG_05110	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002268969.1, SO:0001217, UniParc:UPI0002B544D4, UniRef:UniRef100_A0A0A8K8A5, UniRef:UniRef50_A0A3R9HVS1, UniRef:UniRef90_Q8DTF5
