# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_349	ncRNA-region	1706	1817	-			PyrR binding site	RFAM:RF00515, SO:0005836
contig_349	cds	1906	2529	-	FGANDE_03405	tVP38	Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family	COG:COG0398, COG:S, SO:0001217, UniRef:UniRef50_J3A0X7, UniRef:UniRef90_A0A2J9QET2
contig_350	cds	1075	1620	-	FGANDE_03410	cvpA	Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation	COG:COG1286, COG:FM, RefSeq:WP_002263361.1, SO:0001217, UniParc:UPI00000E3297, UniRef:UniRef100_A0A2J9QCH6, UniRef:UniRef50_Q99Y72, UniRef:UniRef90_A0A1L7LHF1
contig_351	cds	203	1117	-	FGANDE_03415	dppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	COG:COG0601, COG:EP, KEGG:K15581, RefSeq:WP_002262739.1, SO:0001217, UniParc:UPI00000E2D8C, UniRef:UniRef100_A0A2J9QGC9, UniRef:UniRef50_A2RI75, UniRef:UniRef90_A0A1L7LLS4
contig_351	cds	1223	2872	-	FGANDE_03420	oppA	ABC-type oligopeptide transport system, periplasmic component	COG:COG4166, COG:E, RefSeq:WP_002265823.1, SO:0001217, UniParc:UPI0002B4FCC6, UniRef:UniRef100_UPI0002B4FCC6, UniRef:UniRef50_A0A380K4P5, UniRef:UniRef90_Q8DW25
contig_352	cds	1580	3817	-	FGANDE_03425	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	COG:COG0620, COG:E, EC:2.1.1.14, GO:0003871, GO:0008270, GO:0009086, GO:0032259, GO:0071266, RefSeq:WP_002266236.1, SO:0001217, UniParc:UPI0002B54133, UniRef:UniRef100_UPI0002B54133, UniRef:UniRef50_Q8CWX6, UniRef:UniRef90_Q8CWX6
contig_353	cds	36	431	+	FGANDE_03430		hypothetical protein	
contig_353	cds	431	1138	+	FGANDE_03435	scpA	segregation/condensation protein A	COG:COG1354, COG:L, GO:0005737, GO:0006260, GO:0007059, GO:0051301, KEGG:K05896, RefSeq:WP_002266856.1, SO:0001217, UniParc:UPI000264F0AF, UniRef:UniRef100_A0A2J9QCT6, UniRef:UniRef50_Q97NX5, UniRef:UniRef90_Q7ZAK8
contig_353	cds	1135	1731	+	FGANDE_03440	scpB	SMC-Scp complex subunit ScpB	COG:COG1386, COG:K, GO:0005515, GO:0005737, GO:0006260, GO:0007059, GO:0051301, GO:0051304, KEGG:K06024, RefSeq:WP_002262562.1, SO:0001217, UniParc:UPI000000E952, UniRef:UniRef100_Q7ZAK9, UniRef:UniRef50_Q7ZAK9, UniRef:UniRef90_Q7ZAK9
contig_353	cds	1721	2443	+	FGANDE_03445	rsuA	Pseudouridylate synthase RsuA, specific for 16S rRNA U516 and 23S rRNA U2605	COG:COG1187, COG:J, RefSeq:WP_002265736.1, SO:0001217, UniParc:UPI0001B0545A, UniRef:UniRef100_A0A2J9QDN7, UniRef:UniRef50_P35159, UniRef:UniRef90_Q8DSR0
contig_353	cds	2443	2697	+	FGANDE_03450	yidD	membrane protein insertion efficiency factor YidD	COG:COG0759, COG:M, GO:0005886, KEGG:K08998, RefSeq:WP_002262564.1, SO:0001217, UniParc:UPI00000E3214, UniRef:UniRef100_Q8DSR1, UniRef:UniRef50_Q8E3W3, UniRef:UniRef90_Q8DSR1
contig_353	cds	2764	4203	-	FGANDE_03455	trkG	Trk-type K+ transport system, membrane component	COG:COG0168, COG:P, RefSeq:WP_002281045.1, SO:0001217, UniParc:UPI0002B559B0, UniRef:UniRef100_UPI0002B559B0, UniRef:UniRef50_A0A1S0ZBG6, UniRef:UniRef90_A0A1L7LHS5
contig_353	cds	4210	4632	-	FGANDE_03460	trkA	TrkA C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0022226CC8
contig_354	cds	144	1859	+	FGANDE_03465	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002290836.1, SO:0001217, UniParc:UPI0002B55622, UniRef:UniRef100_UPI0002B55622, UniRef:UniRef50_A0A081Q324, UniRef:UniRef90_F5X120
contig_355	cds	304	1023	+	FGANDE_03470	traX	TraX family protein	RefSeq:WP_002273460.1, SO:0001217, UniParc:UPI000268AAE2, UniRef:UniRef100_A0A2J9QCJ6, UniRef:UniRef50_A0A1L7LHF8, UniRef:UniRef90_A0A1L7LHF8
contig_355	cds	1031	1234	-	FGANDE_03475		hypothetical protein	
contig_356	cds	11	1693	-	FGANDE_03480	ezrA	septation ring formation regulator EzrA	COG:COG4477, COG:D, GO:0000917, GO:0000921, GO:0005886, GO:0005940, KEGG:K06286, SO:0001217, UniRef:UniRef50_Q8DTQ3, UniRef:UniRef90_Q8DTQ3
contig_356	cds	1789	3741	-	FGANDE_03485	gyrB	DNA topoisomerase (ATP-hydrolyzing) subunit B	COG:COG0187, COG:L, EC:5.6.2.2, GO:0003918, GO:0006265, GO:0009330, RefSeq:WP_002312885.1, SO:0001217, UniParc:UPI0002BE4F1F, UniRef:UniRef100_UPI0002BE4F1F, UniRef:UniRef50_A0A133XYW1, UniRef:UniRef90_A0A0P0N737
contig_356	cds	3741	4325	-	FGANDE_03490	gph	Phosphoglycolate phosphatase, HAD superfamily	COG:C, COG:COG0546, SO:0001217, UniRef:UniRef50_A0A6N3E522, UniRef:UniRef90_A0A829BIM3
contig_357	cds	260	2557	-	FGANDE_03495	yhgE	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	COG:COG1511, COG:S, SO:0001217, UniRef:UniRef50_J3AL97, UniRef:UniRef90_UPI00031D3335
contig_358	cds	146	334	+	FGANDE_03500		Hexulose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A916P618
contig_358	cds	337	1047	+	FGANDE_03505	araD	L-ribulose-5-phosphate 4-epimerase	COG:COG0235, COG:EG, EC:5.1.3.4, SO:0001217, UniRef:UniRef50_A0A330DDV0, UniRef:UniRef90_E3CSK3
contig_359	cds	8	451	+	FGANDE_03510	dut	dUTP diphosphatase	COG:COG0756, COG:FV, EC:3.6.1.23, RefSeq:WP_002265011.1, SO:0001217, UniParc:UPI0001B05712, UniRef:UniRef100_A0A2J9QG47, UniRef:UniRef50_A3CQS3, UniRef:UniRef90_A0A3R9JDP6
contig_359	cds	461	931	+	FGANDE_03515	pncA	Nicotinamidase-related amidase	COG:COG1335, COG:HR, SO:0001217, UniRef:UniRef50_T1ZGT6, UniRef:UniRef90_T1ZGT6
contig_359	cds	889	2289	+	FGANDE_03520	radA	DNA repair protein RadA	COG:COG1066, COG:L, GO:0005524, GO:0006281, RefSeq:WP_002288043.1, SO:0001217, UniParc:UPI0002B573C1, UniRef:UniRef100_UPI0002B573C1, UniRef:UniRef50_Q8DRP0, UniRef:UniRef90_T1ZFN0
contig_359	cds	2379	2873	+	FGANDE_03525	cynT	Carbonic anhydrase	COG:COG0288, COG:P, RefSeq:WP_002262519.1, SO:0001217, UniParc:UPI0001B05710, UniRef:UniRef100_A0A2J9QG60, UniRef:UniRef50_A0A2U2M0G5, UniRef:UniRef90_G5JWD2
contig_360	cds	12	1094	+	FGANDE_03530	thrA	Homoserine dehydrogenase	COG:COG0460, COG:E, SO:0001217, UniRef:UniRef50_P52985, UniRef:UniRef90_Q8DUG5
contig_360	cds	1096	1962	+	FGANDE_03535	thrB	homoserine kinase	COG:COG0083, COG:E, EC:2.7.1.39, GO:0004413, GO:0005524, GO:0005737, GO:0009088, GO:0016310, KEGG:K00872, RefSeq:WP_002264309.1, SO:0001217, UniParc:UPI000268AA0A, UniRef:UniRef100_UPI000268AA0A, UniRef:UniRef50_Q8Y4A6, UniRef:UniRef90_Q8DUG4
contig_361	cds	414	2264	-	FGANDE_03540	pknB	Stk1 family PASTA domain-containing Ser/Thr kinase	COG:COG2815, COG:M, GO:0004672, GO:0005524, GO:0006468, RefSeq:WP_002263039.1, SO:0001217, UniParc:UPI00000E2E39, UniRef:UniRef100_A0A2J9QGG8, UniRef:UniRef50_Q8VQA0, UniRef:UniRef90_A0A2J9QGG8
contig_361	cds	2261	3022	-	FGANDE_03545	pTC1	Stp1/IreP family PP2C-type Ser/Thr phosphatase	COG:COG0631, COG:T, GO:0004722, GO:0006470, SO:0001217, UniRef:UniRef50_D2BLK5, UniRef:UniRef90_A0A2J9QGG2
contig_361	cds	3043	4365	-	FGANDE_03550	rsmB	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	COG:COG0144, COG:J, EC:2.1.1.176, GO:0001510, GO:0003723, GO:0006355, GO:0008168, RefSeq:WP_002291122.1, SO:0001217, UniParc:UPI0002B5CD7F, UniRef:UniRef100_UPI0002B5CD7F, UniRef:UniRef50_Q8DNR8, UniRef:UniRef90_Q8DVK3
contig_361	cds	4346	5281	-	FGANDE_03555	fmt	methionyl-tRNA formyltransferase	COG:COG0223, COG:J, EC:2.1.2.9, GO:0004479, GO:0005737, GO:0006431, RefSeq:WP_002263042.1, SO:0001217, UniParc:UPI00001B5C2A, UniRef:UniRef100_Q8DVK4, UniRef:UniRef50_Q8DVK4, UniRef:UniRef90_Q8DVK4
contig_362	cds	133	414	+	FGANDE_03560		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000225B5BF
contig_362	cds	577	2058	-	FGANDE_03565	guaB	IMP dehydrogenase	COG:COG0517, COG:T, EC:1.1.1.205, GO:0003938, GO:0009152, SO:0001217, UniRef:UniRef50_P0DB88, UniRef:UniRef90_Q5M236
contig_362	cds	2215	2631	-	FGANDE_03570		Tryptophanyl-tRNA synthetase	SO:0001217, UniRef:UniRef50_Q1JEB5, UniRef:UniRef90_A0A1L7LME5
contig_363	cds	110	727	-	FGANDE_03575		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3E4XKF2
contig_364	cds	21	1364	+	FGANDE_03580	srmB	Superfamily II DNA and RNA helicase	COG:COG0513, COG:L, RefSeq:WP_002270629.1, SO:0001217, UniParc:UPI0002B58435, UniRef:UniRef100_UPI0002B5090E, UniRef:UniRef50_Q8Y755, UniRef:UniRef90_Q8DVM2
contig_365	cds	60	1547	+	FGANDE_03585	lytS	Sensor protein LytS	COG:COG3275, COG:T, EC:2.7.13.3, GO:0000155, GO:0005524, GO:0005886, GO:0071555, SO:0001217, UniRef:UniRef50_Q8DVB6, UniRef:UniRef90_Q8DVB6
contig_365	cds	1528	2262	+	FGANDE_03590	lytR	Sensory transduction protein LytR	COG:COG3279, COG:KT, GO:0000156, GO:0003677, GO:0005737, KEGG:K07705, RefSeq:WP_002292153.1, SO:0001217, UniParc:UPI0002B58C40, UniRef:UniRef100_UPI0002B58C40, UniRef:UniRef50_Q8DVB7, UniRef:UniRef90_Q8DVB7
contig_365	cds	2438	2905	+	FGANDE_03595	yohJ	Putative effector of murein hydrolase LrgA, UPF0299 family	COG:COG1380, COG:R, RefSeq:WP_002262111.1, SO:0001217, UniParc:UPI00000E2E8B, UniRef:UniRef100_Q8DVB8, UniRef:UniRef50_A0A829BNS2, UniRef:UniRef90_A0A829BNS2
contig_365	cds	2907	3638	+	FGANDE_03600	lrgB	antiholin-like protein LrgB	COG:COG1346, COG:M, RefSeq:WP_002296016.1, SO:0001217, UniParc:UPI000264EF5A, UniRef:UniRef100_A0A829BKS3, UniRef:UniRef50_P94516, UniRef:UniRef90_J3A2P1
contig_366	cds	74	1120	+	FGANDE_03605	wcaG	Nucleoside-diphosphate-sugar epimerase	COG:COG0451, COG:M, SO:0001217, UniRef:UniRef50_A0A0U5FPQ1, UniRef:UniRef90_Q8DVT4
contig_366	cds	1255	1893	+	FGANDE_03610	pdxI	(pseudo) Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	COG:COG0667, COG:HR, SO:0001217, UniRef:UniRef50_R9JA01, UniRef:UniRef90_Q8DVT5
contig_366	cds	2197	2562	-	FGANDE_03615		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A829BK31, UniRef:UniRef90_A0A829BK31
contig_366	cds	2607	3320	-	FGANDE_03620		ABC-2 type transporter transmembrane domain-containing protein	RefSeq:WP_002267300.1, SO:0001217, UniParc:UPI000264F0DF, UniRef:UniRef100_UPI000264F0DF, UniRef:UniRef50_Q8DVU4, UniRef:UniRef90_Q8DVU4
contig_366	cds	3313	4158	-	FGANDE_03625	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_002276172.1, SO:0001217, UniParc:UPI0002B56C11, UniRef:UniRef100_UPI0002B56C11, UniRef:UniRef50_A0A380K616, UniRef:UniRef90_A0A2J9QG15
contig_366	cds	4620	4850	+	FGANDE_03630	rpoY	DNA-directed RNA polymerase subunit epsilon	COG:COG5503, COG:KV, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0006351, RefSeq:WP_002262480.1, SO:0001217, UniParc:UPI000264F0E1, UniRef:UniRef100_A0A2J9QG18, UniRef:UniRef50_Q8DVU6, UniRef:UniRef90_Q8DVU6
contig_366	cds	4852	6534	+	FGANDE_03635	rnjA	mRNA degradation ribonuclease J1/J2	COG:COG0595, COG:J, EC:3.1.-.-, KEGG:K12574, RefSeq:WP_002264907.1, SO:0001217, UniParc:UPI0001B056B9, UniRef:UniRef100_A0A2J9QG11, UniRef:UniRef50_Q8K5W8, UniRef:UniRef90_A0A139NIB3
contig_366	cds	6720	7355	-	FGANDE_03640		Putative hydrolase SMU_367	COG:COG3942, COG:M, EC:3.-.-.-, GO:0016787, RefSeq:WP_002270326.1, SO:0001217, UniParc:UPI000264F0E2, UniRef:UniRef100_UPI000264F0E2, UniRef:UniRef50_Q8DVU8, UniRef:UniRef90_Q8DVU8
contig_366	cds	7503	8393	-	FGANDE_03645		hypothetical protein	PFAM:PF07992.18
contig_368	cds	44	1069	+	FGANDE_03650	ilvE	branched-chain amino acid aminotransferase	COG:COG0115, COG:EH, EC:2.6.1.42, GO:0004084, GO:0009081, RefSeq:WP_002284340.1, SO:0001217, UniParc:UPI0001B055BE, UniRef:UniRef100_UPI001CFE29FE, UniRef:UniRef50_O26004, UniRef:UniRef90_F8HES9
contig_368	cds	1134	1364	+	FGANDE_03655		Branched-chain amino acid aminotransferase	RefSeq:WP_002268586.1, SO:0001217, UniParc:UPI000264EF53, UniRef:UniRef100_A0A2J9QDX0, UniRef:UniRef50_J0YNM1, UniRef:UniRef90_A0A829BL95
contig_369	cds	255	1421	-	FGANDE_03660	rlmI	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	COG:COG1092, COG:J, SO:0001217, UniRef:UniRef50_A0A380KQE2, UniRef:UniRef90_A0A2J9QGY4
contig_370	cds	4	1038	+	FGANDE_03665		hypothetical protein	
contig_371	cds	364	1149	+	FGANDE_03670	tsaC	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	COG:COG0009, COG:J, RefSeq:WP_002263642.1, SO:0001217, UniParc:UPI00000E3114, UniRef:UniRef100_A0A2J9QDL0, UniRef:UniRef50_A0A0H3CPK3, UniRef:UniRef90_A0A139NPW6
contig_371	cds	1267	1848	+	FGANDE_03675	grpB	GrpB domain, putative nucleotidyltransferase, UPF0157 family	COG:COG2320, COG:R, RefSeq:WP_230637305.1, SO:0001217, UniParc:UPI001E4D8A49, UniRef:UniRef100_UPI001E4D8A49, UniRef:UniRef50_T1ZFE1, UniRef:UniRef90_A0A829BR66
contig_371	cds	1832	2032	+	FGANDE_03680		DUF2568 domain-containing protein	RefSeq:WP_002266516.1, SO:0001217, UniParc:UPI0002B563C2, UniRef:UniRef100_A0A829BVD1, UniRef:UniRef50_A0A829BVD1, UniRef:UniRef90_A0A829BVD1
contig_371	cds	2205	2840	+	FGANDE_03685		Methyltransferase type 11 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A829BMT2, UniRef:UniRef90_A0A829BMT2
contig_371	cds	2837	3457	+	FGANDE_03690		Peptidase E	RefSeq:WP_002270544.1, SO:0001217, UniParc:UPI0002B51D33, UniRef:UniRef100_UPI0002B51D33, UniRef:UniRef50_A0A140PR99, UniRef:UniRef90_A0A1L7LII8
contig_371	cds	3667	4791	+	FGANDE_03695	queG	tRNA epoxyqueuosine(34) reductase QueG	COG:COG1600, COG:J, EC:1.17.99.6, GO:0008616, GO:0051539, GO:0052693, SO:0001217, UniRef:UniRef50_A0A0E1EFR9, UniRef:UniRef90_Q8DTK8
contig_371	cds	4959	5936	+	FGANDE_03700	prfB	peptide chain release factor 2	COG:COG1186, COG:J, GO:0005737, GO:0016149, SO:0001217, UniParc:UPI0001B0550E, UniRef:UniRef100_A0A1L7LIP6, UniRef:UniRef50_P28367, UniRef:UniRef90_A2RFN2
contig_371	cds	5958	6650	+	FGANDE_03705	ftsE	cell division ATP-binding protein FtsE	COG:COG2884, COG:D, GO:0000910, GO:0005524, RefSeq:WP_002265091.1, SO:0001217, UniParc:UPI0001B0550F, UniRef:UniRef100_A0A2J9QDM8, UniRef:UniRef50_Q8DTL0, UniRef:UniRef90_Q8DTL0
contig_371	cds	6634	7578	+	FGANDE_03710	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0016020, SO:0001217, UniRef:UniRef50_Q04LE4, UniRef:UniRef90_A0A1L7LIP0
contig_372	cds	56	1132	+	FGANDE_03715	asd	aspartate-semialdehyde dehydrogenase	COG:COG0136, COG:E, EC:1.2.1.11, GO:0004073, GO:0008652, GO:0009088, GO:0009089, GO:0009097, GO:0016620, GO:0019877, GO:0046983, GO:0050661, GO:0051287, GO:0071266, KEGG:K00133, RefSeq:WP_002264294.1, SO:0001217, UniParc:UPI0001B056F6, UniRef:UniRef100_A0A829BM86, UniRef:UniRef50_P10539, UniRef:UniRef90_P10539
contig_372	cds	1173	2054	+	FGANDE_03720	dapA	4-hydroxy-tetrahydrodipicolinate synthase	COG:COG0329, COG:EM, EC:4.3.3.7, GO:0005737, GO:0008840, GO:0009089, GO:0019877, RefSeq:WP_019314693.1, SO:0001217, UniParc:UPI0002D3C4EB, UniRef:UniRef100_UPI0002D3C4EB, UniRef:UniRef50_Q9CF61, UniRef:UniRef90_Q8DUE5
contig_373	cds	78	2231	+	FGANDE_03725	mdoB	Phosphoglycerol transferase MdoB/OpgB, AlkP superfamily	COG:COG1368, COG:M, EC:2.7.8.20, KEGG:K19005, RefSeq:WP_002276100.1, SO:0001217, UniParc:UPI0002B51799, UniRef:UniRef100_UPI0002B51799, UniRef:UniRef50_F9HMY2, UniRef:UniRef90_Q8DUW6
contig_374	cds	58	1173	+	FGANDE_03730	alr	alanine racemase	COG:COG0787, COG:M, EC:5.1.1.1, GO:0008784, GO:0009252, GO:0030170, GO:0030632, KEGG:K01775, RefSeq:WP_088723976.1, SO:0001217, UniParc:UPI000B53B327, UniRef:UniRef100_UPI000B53B327, UniRef:UniRef50_Q8DSF4, UniRef:UniRef90_Q8DSF4
contig_375	cds	45	626	-	FGANDE_03735		CDP-diglyceride synthetase	RefSeq:WP_002271286.1, SO:0001217, UniParc:UPI0002B5D66F, UniRef:UniRef100_A0A829BPM3, UniRef:UniRef50_G5JYJ7, UniRef:UniRef90_A0A1L7LI35
contig_375	cds	753	1523	-	FGANDE_03740		Carbonic anhydrase	RefSeq:WP_032498416.1, SO:0001217, UniParc:UPI0005157506, UniRef:UniRef100_UPI0005157506, UniRef:UniRef50_A0A829BTM4, UniRef:UniRef90_A0A829BTM4
contig_375	cds	1789	2280	-	FGANDE_03745		PTS cellobiose transporter subunit IIC	SO:0001217, UniRef:UniRef50_V6Z0U3
contig_376	cds	176	427	+	FGANDE_03750		hypothetical protein	
contig_376	cds	651	1484	-	FGANDE_03755	ecfT	ECF-type transporter transmembrane protein EcfT	COG:COG0619, COG:H, RefSeq:WP_002270261.1, SO:0001217, UniParc:UPI0001B05412, UniRef:UniRef100_A0A829BQW4, UniRef:UniRef50_A0A3A1YCN1, UniRef:UniRef90_A0A829BQW4
contig_376	cds	1477	2793	-	FGANDE_03760		Cobalt ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A4H9EQA6
contig_377	cds	11	757	-	FGANDE_03765	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	COG:COG0566, COG:J, GO:0008173, GO:0009451, RefSeq:WP_002264862.1, SO:0001217, UniParc:UPI0001B053A1, UniRef:UniRef100_A0A2J9QCZ4, UniRef:UniRef50_E6LEI0, UniRef:UniRef90_Q8DWA3
contig_377	cds	1070	1624	+	FGANDE_03770	padR	DNA-binding transcriptional regulator, PadR family	COG:COG1695, COG:K, RefSeq:WP_002262999.1, SO:0001217, UniParc:UPI00000E2D3C, UniRef:UniRef100_Q8DWA4, UniRef:UniRef50_S3K0H9, UniRef:UniRef90_Q8DWA4
contig_377	cds	1813	2121	+	FGANDE_03775		hypothetical protein	
contig_377	cds	2105	2809	+	FGANDE_03780		DUF4872 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001E511116
contig_377	cds	2845	3582	-	FGANDE_03785	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, SO:0001217, UniRef:UniRef50_Q8DWA6, UniRef:UniRef90_Q8DWA6
contig_377	cds	3561	4466	-	FGANDE_03790	yjaZ	DUF2268 domain-containing protein	COG:COG5504, COG:R, RefSeq:WP_168751987.1, SO:0001217, UniParc:UPI0014556EF9, UniRef:UniRef100_UPI0014556EF9, UniRef:UniRef50_Q8DWA7, UniRef:UniRef90_Q8DWA7
contig_377	cds	4645	5064	-	FGANDE_03795	mrnC	23S rRNA maturation mini-RNase III	COG:COG1939, COG:J, RefSeq:WP_002269859.1, SO:0001217, UniParc:UPI0002B5B040, UniRef:UniRef100_UPI0002B5B040, UniRef:UniRef50_F9UL76, UniRef:UniRef90_A0A1L7LGT4
contig_377	cds	5057	6400	-	FGANDE_03800	cysS	cysteine--tRNA ligase	COG:COG0215, COG:J, EC:6.1.1.16, GO:0004817, GO:0005524, GO:0005737, GO:0006423, GO:0008270, KEGG:K01883, RefSeq:WP_002264856.1, SO:0001217, UniParc:UPI0002B58F47, UniRef:UniRef100_UPI0002B58F47, UniRef:UniRef50_Q8DWA9, UniRef:UniRef90_Q8DWA9
contig_377	cds	6474	7016	-	FGANDE_03805	cysE	serine O-acetyltransferase	COG:COG1045, COG:E, EC:2.3.1.30, GO:0006535, GO:0009001, SO:0001217, UniRef:UniRef50_A0A0C1HK44, UniRef:UniRef90_Q8DWB0
contig_378	cds	3	1313	+	FGANDE_03810	obgE	GTPase ObgE	COG:COG0536, COG:DL, EC:3.6.5.-, GO:0000287, GO:0003924, GO:0005525, GO:0005737, GO:0042254, KEGG:K03979, RefSeq:WP_002261954.1, SO:0001217, UniParc:UPI00000E2F3B, UniRef:UniRef100_Q8DUU2, UniRef:UniRef50_P20964, UniRef:UniRef90_Q8DUU2
contig_378	cds	1614	1796	+	FGANDE_03815		Extracellular protein	RefSeq:WP_002264171.1, SO:0001217, UniParc:UPI0002B5F57E, UniRef:UniRef100_UPI0002B5F57E, UniRef:UniRef50_G5JTP3, UniRef:UniRef90_Q8DUU1
contig_379	cds	471	761	+	FGANDE_03820		hypothetical protein	
contig_379	cds	1618	2412	+	FGANDE_03825	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, RefSeq:WP_002282638.1, SO:0001217, UniParc:UPI000264EDE6, UniRef:UniRef100_UPI000264EDE6, UniRef:UniRef50_Q8DRZ5, UniRef:UniRef90_Q8DRZ5
contig_380	cds	408	1481	-	FGANDE_03830	potD	Spermidine/putrescine-binding periplasmic protein	COG:COG0687, COG:E, RefSeq:WP_002269571.1, SO:0001217, UniParc:UPI0002B5E529, UniRef:UniRef100_A0A2J9QEI5, UniRef:UniRef50_A0A1S0Z9P5, UniRef:UniRef90_Q8DUF4
contig_380	cds	1474	2250	-	FGANDE_03835	potC	ABC-type spermidine/putrescine transport system, permease component II	COG:COG1177, COG:E, RefSeq:WP_002269570.1, SO:0001217, UniParc:UPI0002B4E892, UniRef:UniRef100_A0A2J9QEI3, UniRef:UniRef50_A0A224X4H8, UniRef:UniRef90_Q8DUF5
contig_380	cds	2247	2753	-	FGANDE_03840	potB	Spermidine Putrescine ABC transporter permease PotB	SO:0001217, UniRef:UniRef50_A0A854XCM6
contig_381	cds	136	402	+	FGANDE_03845	rpmE2	type B 50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, KEGG:K02909, RefSeq:WP_012997715.1, SO:0001217, UniParc:UPI0001B0553F, UniRef:UniRef100_Q8DTN5, UniRef:UniRef50_Q8DTN5, UniRef:UniRef90_Q8DTN5
contig_381	cds	444	767	-	FGANDE_03850		Acetate kinase	SO:0001217, UniRef:UniRef50_G5JYT8, UniRef:UniRef90_Q8DTN4
contig_381	cds	760	1032	-	FGANDE_03855		Cupin type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A829Z6U9
contig_382	cds	226	816	+	FGANDE_03860	clpP	ATP-dependent Clp protease proteolytic subunit	COG:COG0740, COG:O, EC:3.4.21.92, GO:0004176, GO:0004252, GO:0005737, GO:0006508, RefSeq:WP_002264033.1, SO:0001217, UniParc:UPI0001B056E2, UniRef:UniRef100_A0A2J9QCY1, UniRef:UniRef50_P56156, UniRef:UniRef90_Q8DST7
contig_382	cds	931	1371	+	FGANDE_03865	ylbF	DUF963 domain-containing protein	COG:COG3679, COG:T, SO:0001217, UniRef:UniRef50_Q8DST8, UniRef:UniRef90_Q8DST8
contig_382	cds	1378	1626	+	FGANDE_03870	ylbG	UPF0298 protein SMU_1670c	COG:COG4471, COG:S, GO:0005737, RefSeq:WP_002262674.1, SO:0001217, UniParc:UPI00000E31F8, UniRef:UniRef100_Q8DST9, UniRef:UniRef50_Q8DST9, UniRef:UniRef90_Q8DST9
contig_382	cds	1729	2901	+	FGANDE_03875	livK	ABC-type branched-chain amino acid transport system, periplasmic component	COG:COG0683, COG:E, RefSeq:WP_002262675.1, SO:0001217, UniParc:UPI00000E31F7, UniRef:UniRef100_A0A2J9QCX4, UniRef:UniRef50_K8N1I0, UniRef:UniRef90_J3AI77
contig_383	cds	34	951	+	FGANDE_03880	glyQ	glycine--tRNA ligase subunit alpha	COG:COG0752, COG:J, EC:6.1.1.14, GO:0000166, GO:0004820, GO:0005524, GO:0005737, GO:0006426, GO:0016740, RefSeq:WP_002265275.1, SO:0001217, UniParc:UPI000264F049, UniRef:UniRef100_UPI000264F049, UniRef:UniRef50_Q20YB4, UniRef:UniRef90_Q8CWY6
contig_384	cds	143	1078	-	FGANDE_03885		FAD:protein FMN transferase	RefSeq:WP_002290849.1, SO:0001217, UniParc:UPI000264F02C, UniRef:UniRef100_UPI000264F02C, UniRef:UniRef50_Q8DU61, UniRef:UniRef90_Q8DU61
contig_384	cds	1160	1345	-	FGANDE_03890	pptA	4-oxalocrotonate tautomerase	COG:COG1942, COG:Q, EC:5.3.2.-, EC:5.3.2.6, GO:0006725, GO:0016853, RefSeq:WP_002262253.1, SO:0001217, UniParc:UPI00000E3020, UniRef:UniRef100_Q8DU62, UniRef:UniRef50_Q8DU62, UniRef:UniRef90_Q8DU62
contig_385	cds	618	1304	-	FGANDE_03895	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002263646.1, SO:0001217, UniParc:UPI00000E2F97, UniRef:UniRef100_Q8DUK0, UniRef:UniRef50_A0A1H9G4G3, UniRef:UniRef90_Q8DUK0
