# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_274	cds	1335	1856	-	EEMAJC_04600	yoqJ	UPF0398 protein SMU_470	COG:COG4474, COG:X, RefSeq:WP_002263051.1, SO:0001217, UniParc:UPI00000E2E2E, UniRef:UniRef100_Q8DVL2, UniRef:UniRef50_Q9CI21, UniRef:UniRef90_Q8DVL2
contig_276	cds	308	799	-	EEMAJC_04605	nPY1	NADH pyrophosphatase NudC, Nudix superfamily	COG:COG2816, COG:F, RefSeq:WP_002262000.1, SO:0001217, UniParc:UPI00000E2F63, UniRef:UniRef100_Q8DUQ2, UniRef:UniRef50_A0A2X3W4T8, UniRef:UniRef90_A0A1L7LK01
contig_276	cds	800	1495	-	EEMAJC_04610	rimL	Protein N-acetyltransferase, RimJ/RimL family	COG:COG1670, COG:JO, SO:0001217, UniRef:UniRef50_Q8E7A8, UniRef:UniRef90_A0A2J9QEV1
contig_276	cds	1809	2102	-	EEMAJC_04615	rpmA	50S ribosomal protein L27	COG:COG0211, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0022625, SO:0001217, UniRef:UniRef50_P05657, UniRef:UniRef90_A0A0E2UC52
contig_276	cds	2124	2459	-	EEMAJC_04620		Ribosomal-processing cysteine protease Prp	RefSeq:WP_002261997.1, SO:0001217, UniParc:UPI00000E2F60, UniRef:UniRef100_A0A2J9QEU7, UniRef:UniRef50_A0A2J9QEU7, UniRef:UniRef90_A0A2J9QEU7
contig_276	cds	2471	2785	-	EEMAJC_04625	rplU	50S ribosomal protein L21	COG:COG0261, COG:J, GO:0000311, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, RefSeq:WP_002261996.1, SO:0001217, UniParc:UPI00000E2F5F, UniRef:UniRef100_Q8DUQ6, UniRef:UniRef50_Q5M159, UniRef:UniRef90_Q8DUQ6
contig_276	ncRNA-region	2820	2895	-			Ribosomal protein L21 leader	RFAM:RF00559, SO:0000140
contig_276	cds	2959	3183	-	EEMAJC_04630		hypothetical protein	
contig_277	cds	540	1796	+	EEMAJC_04635	folC	Folylpolyglutamate synthase/Dihydropteroate synthase	COG:COG0285, COG:H, RefSeq:WP_168751931.1, SO:0001217, UniParc:UPI0014557BE7, UniRef:UniRef100_UPI0014557BE7, UniRef:UniRef50_Q1J7A8, UniRef:UniRef90_Q8DUR4
contig_277	cds	1816	2169	-	EEMAJC_04640		Glutathione reductase	SO:0001217, UniRef:UniRef50_A0A485AK38
contig_278	cds	6	512	+	EEMAJC_04645	rapZ	RNase adapter RapZ	SO:0001217, UniRef:UniRef50_A0A930WS31
contig_278	cds	509	1486	+	EEMAJC_04650	cofD	Archaeal 2-phospho-L-lactate transferase/Bacterial gluconeogenesis factor, CofD/UPF0052 family	COG:COG0391, COG:GH, SO:0001217, UniRef:UniRef50_P0DG78, UniRef:UniRef90_Q8DTM8
contig_278	cds	1483	2394	+	EEMAJC_04655	whiA	DNA-binding protein WhiA	COG:COG1481, COG:K, GO:0003677, GO:0007049, GO:0043937, GO:0051301, KEGG:K09762, SO:0001217, UniRef:UniRef50_Q8DTM9, UniRef:UniRef90_Q8DTM9
contig_279	cds	173	1051	-	EEMAJC_04660	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002264212.1, SO:0001217, UniParc:UPI0001B058F9, UniRef:UniRef100_A0A2J9QBL6, UniRef:UniRef50_Q8DRW1, UniRef:UniRef90_Q8DRW1
contig_279	cds	1082	2020	-	EEMAJC_04665	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002264213.1, SO:0001217, UniParc:UPI000264EE3A, UniRef:UniRef100_UPI000264EE3A, UniRef:UniRef50_Q8DRW0, UniRef:UniRef90_Q8DRW0
contig_279	cds	2007	3776	-	EEMAJC_04670	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.12, GO:0000166, GO:0003676, GO:0004812, GO:0004815, GO:0005524, GO:0005737, GO:0006418, GO:0006422, GO:0016740, GO:0016874, RefSeq:WP_014678299.1, SO:0001217, UniParc:UPI000264EE3B, UniRef:UniRef100_UPI000264EE3B, UniRef:UniRef50_Q48QS8, UniRef:UniRef90_Q8DRV9
contig_279	cds	4001	5290	-	EEMAJC_04675	hisS	histidine--tRNA ligase	COG:COG0124, COG:J, EC:6.1.1.21, GO:0004821, GO:0005524, GO:0005737, GO:0006427, GO:0016740, SO:0001217, UniRef:UniRef50_P30053, UniRef:UniRef90_Q8CWW2
contig_281	cds	111	1343	-	EEMAJC_04680	fmhB	Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)	COG:COG2348, COG:M, RefSeq:WP_002276942.1, SO:0001217, UniParc:UPI0002B5EDC1, UniRef:UniRef100_UPI0002B5EDC1, UniRef:UniRef50_A0A0H1C2S2, UniRef:UniRef90_Q8DV08
contig_281	cds	1346	2560	-	EEMAJC_04685	fmhB	Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)	COG:COG2348, COG:M, SO:0001217, UniRef:UniRef50_A0A0E1EFT1, UniRef:UniRef90_Q8DV07
contig_282	cds	760	2466	-	EEMAJC_04690	celB	lactose-specific PTS transporter subunit EIIC	COG:COG1455, COG:G, EC:2.7.1.207, GO:0009401, GO:0015155, GO:0019197, KEGG:K02788, SO:0001217, UniRef:UniRef50_P11162, UniRef:UniRef90_UPI001455AD62
contig_282	cds	2473	2787	-	EEMAJC_04695	lacF	PTS system lactose-specific EIIA component	COG:COG1447, COG:G, EC:2.7.1.207, GO:0005737, GO:0009401, GO:0016740, GO:0046872, KEGG:K02786, RefSeq:WP_002263056.1, SO:0001217, UniParc:UPI000013294D, UniRef:UniRef100_P26426, UniRef:UniRef50_P23532, UniRef:UniRef90_P26426
contig_282	cds	2831	3634	-	EEMAJC_04700		PTS system, galactose-specific IIC component	SO:0001217, UniRef:UniRef50_A0A7Z7W016
contig_283	cds	395	1948	+	EEMAJC_04705	cshA	DEAD-box ATP-dependent RNA helicase CshA	RefSeq:WP_002263748.1, SO:0001217, UniParc:UPI00000E2EA7, UniRef:UniRef100_Q8DV90, UniRef:UniRef50_Q9Z6C9, UniRef:UniRef90_Q8DV90
contig_284	cds	184	891	-	EEMAJC_04710	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_192072181.1, SO:0001217, UniParc:UPI001783955D, UniRef:UniRef100_UPI001783955D, UniRef:UniRef50_A0A0E1EIA3, UniRef:UniRef90_A0A2J9QFK9
contig_284	cds	897	2198	-	EEMAJC_04715	acrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	COG:COG0845, COG:MV, RefSeq:WP_002262010.1, SO:0001217, UniParc:UPI000264ED96, UniRef:UniRef100_Q8DUP2, UniRef:UniRef50_Q8DUP2, UniRef:UniRef90_Q8DUP2
contig_284	cds	2498	4177	-	EEMAJC_04720		Carbamoyl-phosphate synthase pyrimidine-specific large chain	SO:0001217, UniRef:UniRef50_A0A139PZX1
contig_285	cds	174	1235	-	EEMAJC_04725	secA	Protein export cytoplasm protein SecA ATPase RNA helicase	SO:0001217, UniRef:UniRef50_A0A139PIX6
contig_286	cds	43	2325	+	EEMAJC_04730	sunT	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	COG:COG2274, COG:V, RefSeq:WP_002266017.1, SO:0001217, UniParc:UPI0002B51890, UniRef:UniRef100_A0A829BTZ4, UniRef:UniRef50_Q8DW05, UniRef:UniRef90_Q8DW05
contig_287	cds	66	980	+	EEMAJC_04735		ACT domain-containing protein	SO:0001217, UniRef:UniRef50_UPI000ADB7649
contig_288	cds	42	263	+	EEMAJC_04740		Spermidine/putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A8E0ISI4
contig_289	cds	34	1047	+	EEMAJC_04745	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, SO:0001217, UniRef:UniRef50_R9L881, UniRef:UniRef90_Q8DVJ3
contig_289	cds	1380	1700	-	EEMAJC_04750		Tryptophan synthase beta chain-like PALP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5S9MDT2
contig_290	cds	15	263	+	EEMAJC_04755	yneF	UPF0154 protein SMU_1719c	COG:COG3763, COG:S, GO:0005886, RefSeq:WP_002262555.1, SO:0001217, UniParc:UPI00000E321B, UniRef:UniRef100_Q8DSQ4, UniRef:UniRef50_Q8DSQ4, UniRef:UniRef90_Q8DSQ4
contig_290	cds	316	1110	+	EEMAJC_04760	racE	glutamate racemase	COG:COG0796, COG:M, EC:5.1.1.3, GO:0006807, GO:0008360, GO:0008881, GO:0009252, GO:0071555, RefSeq:WP_002264058.1, SO:0001217, UniParc:UPI0001B05455, UniRef:UniRef100_A0A2J9QCU8, UniRef:UniRef50_Q9A1B7, UniRef:UniRef90_Q8DSQ5
contig_293	cds	236	1171	-	EEMAJC_04765	hprK	HPr(Ser) kinase/phosphatase	COG:COG1493, COG:T, EC:2.7.11.-, EC:2.7.4.-, GO:0000155, GO:0000287, GO:0004674, GO:0004712, GO:0005524, GO:0005975, GO:0006109, GO:0009401, GO:0016791, KEGG:K06023, SO:0001217, UniRef:UniRef50_Q9RE09, UniRef:UniRef90_Q9ZA56
contig_293	cds	1369	1668	-	EEMAJC_04770	pspC	Phage shock protein PspC (stress-responsive transcriptional regulator)	COG:COG1983, COG:KT, SO:0001217, UniRef:UniRef50_A0A1Q8RHF5, UniRef:UniRef90_A0A2J9QF17
contig_293	cds	1756	2193	-	EEMAJC_04775	sprT	SprT family protein	COG:COG3091, COG:R, GO:0005737, GO:0008270, RefSeq:WP_002263629.1, SO:0001217, UniParc:UPI00000E2F16, UniRef:UniRef100_Q8DUX9, UniRef:UniRef50_Q9A0W7, UniRef:UniRef90_Q8DUX9
contig_293	cds	2180	4306	-	EEMAJC_04780	tex	Transcriptional accessory protein Tex/SPT6	COG:COG2183, COG:K, KEGG:K06959, SO:0001217, UniRef:UniRef50_K8MSH6, UniRef:UniRef90_Q8DUY0
contig_293	cds	4663	4851	-	EEMAJC_04785		ATP synthase delta subunit	RefSeq:WP_002298369.1, SO:0001217, UniParc:UPI0002B4E264, UniRef:UniRef100_UPI0002B4E264, UniRef:UniRef50_A0A1L7LKG4, UniRef:UniRef90_A0A829BMC4
contig_293	cds	5631	5765	+	EEMAJC_04790	dpnI	Type II restriction endonuclease DpnI	RefSeq:WP_002263630.1, SO:0001217, UniParc:UPI0001B058E5, UniRef:UniRef100_A0A829BY25, UniRef:UniRef50_A0A829BY25, UniRef:UniRef90_A0A829BY25
contig_294	cds	116	544	+	EEMAJC_04795	marR	DNA-binding transcriptional regulator, MarR family	COG:COG1846, COG:K, RefSeq:WP_002265178.1, SO:0001217, UniParc:UPI0001B0538B, UniRef:UniRef100_A0A2J9QC00, UniRef:UniRef50_A0A0A1DSA2, UniRef:UniRef90_Q8DWD9
contig_294	cds	623	1177	+	EEMAJC_04800	ssuE	NAD(P)H-dependent FMN reductase	COG:C, COG:COG0431, RefSeq:WP_002263481.1, SO:0001217, UniParc:UPI00000E2D1A, UniRef:UniRef100_Q8DWD8, UniRef:UniRef50_M3V7E6, UniRef:UniRef90_Q8DWD8
contig_294	cds	1586	2581	+	EEMAJC_04805	pdhA	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	COG:C, COG:COG1071, SO:0001217, UniRef:UniRef50_A0A7U7C9I3, UniRef:UniRef90_G5JXV3
contig_294	cds	2698	3693	+	EEMAJC_04810	acoB	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	COG:C, COG:COG0022, RefSeq:WP_002271812.1, SO:0001217, UniParc:UPI000264ED3A, UniRef:UniRef100_A0A2J9QC21, UniRef:UniRef50_A0A0B7LY74, UniRef:UniRef90_Q8DWD6
contig_295	cds	6	1433	+	EEMAJC_04815	recG	ATP-dependent DNA helicase RecG	SO:0001217, UniRef:UniRef50_A0A139N6G3
contig_295	cds	1576	1740	-	EEMAJC_04820		hypothetical protein	RefSeq:WP_002263466.1, SO:0001217, UniParc:UPI00000E327D, UniRef:UniRef100_Q8DSF6, UniRef:UniRef50_Q8DSF6, UniRef:UniRef90_Q8DSF6
contig_295	cds	1766	2683	-	EEMAJC_04825	ansA	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	COG:COG0252, COG:JE, SO:0001217, UniRef:UniRef50_A0A0M9FN49, UniRef:UniRef90_Q8DSF7
contig_295	cds	2783	4183	+	EEMAJC_04830	mazG2	NTP pyrophosphatase, MazG superfamily	COG:COG4696, COG:F, RefSeq:WP_019312960.1, SO:0001217, UniParc:UPI00031B0EFC, UniRef:UniRef100_UPI00031B0EFC, UniRef:UniRef50_A0A380KPC7, UniRef:UniRef90_A0A829BRP4
contig_295	cds	4461	4910	-	EEMAJC_04835	uspA	Nucleotide-binding universal stress protein, UspA family	COG:COG0589, COG:T, RefSeq:WP_002263469.1, SO:0001217, UniParc:UPI00000E327A, UniRef:UniRef100_A0A2J9QHL8, UniRef:UniRef50_F5X366, UniRef:UniRef90_J3ALL5
contig_295	cds	5008	5544	-	EEMAJC_04840	bioY	Biotin transporter BioY	COG:COG1268, COG:H, KEGG:K03523, SO:0001217, UniRef:UniRef50_A0A0E1ELB6, UniRef:UniRef90_A0A1L7LHD9
contig_295	cds	5721	6935	+	EEMAJC_04845	aspB	Aspartate/methionine/tyrosine aminotransferase	COG:COG0436, COG:E, RefSeq:WP_002274077.1, SO:0001217, UniParc:UPI0002B56B92, UniRef:UniRef100_UPI0002B56B92, UniRef:UniRef50_A0A0F5MKY8, UniRef:UniRef90_J3JQP1
contig_295	cds	7044	7829	+	EEMAJC_04850	codY	GTP-sensing pleiotropic transcriptional regulator CodY	COG:COG4465, COG:K, GO:0003677, GO:0003700, GO:0005525, GO:0005737, GO:0006355, GO:0016597, GO:0045892, KEGG:K03706, RefSeq:WP_002263472.1, SO:0001217, UniParc:UPI0000127E1F, UniRef:UniRef100_P59388, UniRef:UniRef50_A2RHP2, UniRef:UniRef90_P59388
contig_295	cds	7831	8382	+	EEMAJC_04855	pncA	Nicotinamidase-related amidase	COG:COG1335, COG:HR, RefSeq:WP_002263473.1, SO:0001217, UniParc:UPI00000E3277, UniRef:UniRef100_A0A2J9QCL5, UniRef:UniRef50_A0A098ZGI7, UniRef:UniRef90_G5JXC8
contig_296	cds	10	225	+	EEMAJC_04860		hypothetical protein	PFAM:PF13508.11, PFAM:PF13673.11
contig_296	cds	359	1309	-	EEMAJC_04865	ampC	CubicO group peptidase, beta-lactamase class C family	COG:COG1680, COG:V, SO:0001217, UniRef:UniRef50_A0A0N7JDI3, UniRef:UniRef90_A0A2J9QFX0
contig_296	cds	1306	2064	-	EEMAJC_04870		C3-degrading proteinase	RefSeq:WP_002296676.1, SO:0001217, UniParc:UPI0002B58780, UniRef:UniRef100_UPI0002B58780, UniRef:UniRef50_Q8DVS0, UniRef:UniRef90_Q8DVS0
contig_297	cds	482	1876	+	EEMAJC_04875	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, SO:0001217, UniRef:UniRef50_A0A139NTS2, UniRef:UniRef90_Q8DWD1
contig_297	cds	1999	3135	-	EEMAJC_04880	abgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	COG:COG1473, COG:R, SO:0001217, UniRef:UniRef50_A0A2X0R225, UniRef:UniRef90_A0A1L7LGR3
contig_298	cds	21	575	+	EEMAJC_04885	typA	Translational GTPase TypA	SO:0001217, UniRef:UniRef50_A0A7C6YR03
contig_298	cds	604	858	+	EEMAJC_04890		DUF3165 domain-containing protein	RefSeq:WP_002262064.1, SO:0001217, UniParc:UPI00000E2E71, UniRef:UniRef100_A0A2J9QFJ5, UniRef:UniRef50_J3JQW2, UniRef:UniRef90_A0A1L7LKV1
contig_298	cds	1047	2402	+	EEMAJC_04895	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	COG:COG0771, COG:M, EC:6.3.2.9, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, KEGG:K01925, SO:0001217, UniRef:UniRef50_Q97RU8, UniRef:UniRef90_Q8DVE3
contig_298	cds	2405	3490	+	EEMAJC_04900	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	COG:COG0707, COG:M, EC:2.4.1.227, GO:0005886, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0030259, GO:0050511, GO:0051301, GO:0051991, GO:0071555, KEGG:K02563, SO:0001217, UniRef:UniRef50_Q1JG11, UniRef:UniRef90_Q8DVE2
contig_298	cds	3490	4614	+	EEMAJC_04905	ftsQ	Cell division septal protein FtsQ	COG:COG1589, COG:D, SO:0001217, UniRef:UniRef50_Q8DVE1, UniRef:UniRef90_Q8DVE1
contig_299	cds	956	1336	-	EEMAJC_04910		tRNA:m(5)U-54 MTase gid	SO:0001217, UniRef:UniRef50_A0A380E107
contig_300	cds	122	556	+	EEMAJC_04915	rimI	ribosomal protein S18-alanine N-acetyltransferase	COG:COG0456, COG:J, EC:2.3.1.266, GO:0008999, GO:0036211, GO:0042254, RefSeq:WP_002264347.1, SO:0001217, UniParc:UPI000268A73D, UniRef:UniRef100_UPI000268A73D, UniRef:UniRef50_A0A0E2UQ94, UniRef:UniRef90_A0A2J9QFZ7
contig_301	cds	482	1831	+	EEMAJC_04920	gdhA	NADP-specific glutamate dehydrogenase	COG:COG0334, COG:E, EC:1.4.1.4, GO:0006520, GO:0016639, RefSeq:WP_002263849.1, SO:0001217, UniParc:UPI00000E2F8B, UniRef:UniRef100_A0A2J9QEP8, UniRef:UniRef50_A0A913XDK2, UniRef:UniRef90_A0A380KPA3
contig_301	cds	1945	2328	-	EEMAJC_04925		DUF3021 domain-containing protein	RefSeq:WP_002281981.1, SO:0001217, UniParc:UPI000264F16C, UniRef:UniRef100_UPI000264F16C, UniRef:UniRef50_Q8DUL1, UniRef:UniRef90_Q8DUL1
contig_301	cds	2437	2925	-	EEMAJC_04930	queF	preQ(1) synthase	EC:1.7.1.13, GO:0005737, GO:0008616, GO:0033739, RefSeq:WP_002265143.1, SO:0001217, UniParc:UPI0001B057B0, UniRef:UniRef100_A0A2J9QEP3, UniRef:UniRef50_Q65KI3, UniRef:UniRef90_Q8DUL0
contig_301	cds	2938	3654	-	EEMAJC_04935	queE	7-carboxy-7-deazaguanine synthase QueE	EC:4.3.99.3, GO:0006400, GO:0051539, GO:1904047, KEGG:K10026, RefSeq:WP_002275881.1, SO:0001217, UniParc:UPI0002B54CBB, UniRef:UniRef100_A0A2J9QEP0, UniRef:UniRef50_A0A1L7LJR9, UniRef:UniRef90_A0A1L7LJR9
contig_301	cds	3651	3806	-	EEMAJC_04940		hypothetical protein	PFAM:PF01242.23
contig_302	cds	88	1053	+	EEMAJC_04945		FtsX-like permease family protein	SO:0001217, UniRef:UniRef50_A0A6N3DLT3
contig_303	cds	12	971	-	EEMAJC_04950		histidine kinase	SO:0001217, UniRef:UniRef50_A0A139RND8
contig_303	cds	964	1671	-	EEMAJC_04955	walR	Transcriptional regulatory protein WalR	RefSeq:WP_002262930.1, SO:0001217, UniParc:UPI00000DC8DB, UniRef:UniRef100_Q93MY4, UniRef:UniRef90_Q93MY4
contig_303	cds	2024	2806	+	EEMAJC_04960	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, RefSeq:WP_002262931.1, SO:0001217, UniParc:UPI00000E317C, UniRef:UniRef100_Q8DT63, UniRef:UniRef50_F3UTB8, UniRef:UniRef90_Q8DT63
contig_303	cds	2803	3615	+	EEMAJC_04965	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, RefSeq:WP_002262932.1, SO:0001217, UniParc:UPI00000E317D, UniRef:UniRef100_A0A2J9QE41, UniRef:UniRef50_V6Z190, UniRef:UniRef90_A0A829BUU6
contig_303	cds	3633	4337	+	EEMAJC_04970	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002262933.1, SO:0001217, UniParc:UPI00000E317E, UniRef:UniRef100_Q8DT61, UniRef:UniRef50_A0A081PWD5, UniRef:UniRef90_Q8DT61
contig_303	cds	4352	5002	+	EEMAJC_04975	hisM	ABC-type amino acid transport system, permease component	COG:COG0765, COG:E, RefSeq:WP_002262934.1, SO:0001217, UniParc:UPI00000E317F, UniRef:UniRef100_A0A2J9QD98, UniRef:UniRef50_A0A074J9Y7, UniRef:UniRef90_J3FA85
contig_303	cds	5070	5951	-	EEMAJC_04980	endA	Membrane nuclease EndA	SO:0001217, UniRef:UniRef50_A0A7X2QQT2, UniRef:UniRef90_Q8DT59
contig_303	cds	5993	6181	-	EEMAJC_04985		DNA-directed RNA polymerase subunit beta	RefSeq:WP_002264826.1, SO:0001217, UniParc:UPI0001B05823, UniRef:UniRef100_A0A829BQ37, UniRef:UniRef50_Q9A0I3, UniRef:UniRef90_Q8DT58
contig_303	cds	6184	7455	-	EEMAJC_04990	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	COG:COG0766, COG:M, EC:2.5.1.7, GO:0005737, GO:0007049, GO:0008360, GO:0008760, GO:0009252, GO:0019277, GO:0051301, GO:0071555, RefSeq:WP_002262937.1, SO:0001217, UniParc:UPI00000E3182, UniRef:UniRef100_Q8DT57, UniRef:UniRef50_P65458, UniRef:UniRef90_Q8DT57
contig_303	cds	7521	7754	-	EEMAJC_04995		DUF1146 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A172Q826, UniRef:UniRef90_A0A2J9QDB8
contig_303	cds	8026	8442	-	EEMAJC_05000	atpC	F0F1 ATP synthase subunit epsilon	COG:C, COG:COG0355, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0045261, GO:0046933, RefSeq:WP_002262939.1, SO:0001217, UniParc:UPI000012651B, UniRef:UniRef100_P95790, UniRef:UniRef50_Q9RAT9, UniRef:UniRef90_P95790
contig_303	cds	8456	9862	-	EEMAJC_05005		ATP synthase subunit beta	RefSeq:WP_002262940.1, SO:0001217, UniParc:UPI0000126487, UniRef:UniRef100_P95789, UniRef:UniRef90_P95789
contig_303	cds	9888	10766	-	EEMAJC_05010	atpG	F0F1 ATP synthase subunit gamma	COG:C, COG:COG0224, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0015986, GO:0042777, GO:0045261, GO:0046933, RefSeq:WP_002262941.1, SO:0001217, UniParc:UPI0000126589, UniRef:UniRef100_P95788, UniRef:UniRef50_Q9RGY2, UniRef:UniRef90_P95788
contig_303	cds	10785	11621	-	EEMAJC_05015		hypothetical protein	PFAM:PF00006.29, PFAM:PF00306.31
contig_304	cds	947	1450	+	EEMAJC_05020		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8DV69, UniRef:UniRef90_Q8DV69
contig_305	cds	214	477	-	EEMAJC_05025		Integral membrane protein	SO:0001217, UniRef:UniRef50_Q73JY4, UniRef:UniRef90_A0A2J9QE69
contig_305	cds	634	960	-	EEMAJC_05030		hypothetical protein	RefSeq:WP_002266136.1, SO:0001217, UniParc:UPI000264EDBB, UniRef:UniRef100_UPI000264EDBB, UniRef:UniRef50_Q8DT73, UniRef:UniRef90_A0A1L7LIB4
contig_305	cds	1324	1791	-	EEMAJC_05035		tRNA ligase anticodon binding domain protein	SO:0001217, UniRef:UniRef50_U2VI20
contig_306	cds	52	1386	+	EEMAJC_05040	pepC	aminopeptidase C	BlastRules:WP_003731859, BlastRules:WP_010906180, BlastRules:WP_014607929, BlastRules:WP_035165147, COG:COG3579, COG:E, SO:0001217, UniRef:UniRef50_Q04723, UniRef:UniRef90_Q8DVL5
contig_308	cds	339	1055	-	EEMAJC_05045		ABC transporter ATP-binding protein	RefSeq:WP_002284204.1, SO:0001217, UniParc:UPI0002B54217, UniRef:UniRef100_UPI0002B54217, UniRef:UniRef50_A0A2J9QEQ2, UniRef:UniRef90_A0A2J9QEQ2
contig_308	cds	1130	1735	-	EEMAJC_05050		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A3CL35, UniRef:UniRef90_A0A829BJ19
contig_308	cds	1899	2099	-	EEMAJC_05055		phosphatase PAP2 family protein	SO:0001217, UniRef:UniRef50_UPI0021E7BF82
contig_311	cds	557	1141	-	EEMAJC_05060	gph	Phosphoglycolate phosphatase, HAD superfamily	COG:C, COG:COG0546, RefSeq:WP_002263166.1, SO:0001217, UniParc:UPI00000E30C0, UniRef:UniRef100_A0A2J9QEJ4, UniRef:UniRef50_A0A6N3E522, UniRef:UniRef90_A0A829BIM3
contig_312	cds	57	308	+	EEMAJC_05065		Cystathionine gamma-synthase	SO:0001217, UniRef:UniRef50_A0A139PWT4
contig_312	cds	323	1486	+	EEMAJC_05070	malY	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	COG:COG1168, COG:ER, RefSeq:WP_002285023.1, SO:0001217, UniParc:UPI000264F0F5, UniRef:UniRef100_UPI000264F0F5, UniRef:UniRef50_A0A0T8JQV3, UniRef:UniRef90_Q8DST5
contig_312	cds	1799	2428	+	EEMAJC_05075	upp	uracil phosphoribosyltransferase	COG:COG0035, COG:F, EC:2.4.2.9, GO:0000287, GO:0004845, GO:0005525, GO:0006223, GO:0009116, GO:0044206, RefSeq:WP_002262598.1, SO:0001217, UniParc:UPI00000E31FB, UniRef:UniRef100_Q8DST6, UniRef:UniRef50_Q8DQI3, UniRef:UniRef90_Q8DQI3
contig_312	cds	2712	3302	+	EEMAJC_05080	clpP	ATP-dependent Clp protease proteolytic subunit	COG:COG0740, COG:O, EC:3.4.21.92, GO:0004176, GO:0004252, GO:0005737, GO:0006508, RefSeq:WP_002264033.1, SO:0001217, UniParc:UPI0001B056E2, UniRef:UniRef100_A0A2J9QCY1, UniRef:UniRef50_P56156, UniRef:UniRef90_Q8DST7
contig_312	cds	3418	3858	+	EEMAJC_05085	ylbF	DUF963 domain-containing protein	COG:COG3679, COG:T, SO:0001217, UniRef:UniRef50_Q8DST8, UniRef:UniRef90_Q8DST8
contig_312	cds	3865	4113	+	EEMAJC_05090	ylbG	UPF0298 protein SMU_1670c	COG:COG4471, COG:S, GO:0005737, RefSeq:WP_002262674.1, SO:0001217, UniParc:UPI00000E31F8, UniRef:UniRef100_Q8DST9, UniRef:UniRef50_Q8DST9, UniRef:UniRef90_Q8DST9
contig_312	cds	4216	5388	+	EEMAJC_05095	livK	ABC-type branched-chain amino acid transport system, periplasmic component	COG:COG0683, COG:E, RefSeq:WP_002262675.1, SO:0001217, UniParc:UPI00000E31F7, UniRef:UniRef100_A0A2J9QCX4, UniRef:UniRef50_K8N1I0, UniRef:UniRef90_J3AI77
contig_312	cds	5472	6341	+	EEMAJC_05100	livH	Branched-chain amino acid ABC-type transport system, permease component	COG:COG0559, COG:E, RefSeq:WP_002262676.1, SO:0001217, UniParc:UPI00000E31F6, UniRef:UniRef100_Q8DSU1, UniRef:UniRef50_Q8DQI0, UniRef:UniRef90_Q8DSU1
contig_312	cds	6345	7301	+	EEMAJC_05105	livM	ABC-type branched-chain amino acid transport system, permease component	COG:COG4177, COG:E, RefSeq:WP_002266832.1, SO:0001217, UniParc:UPI0002B5CBDE, UniRef:UniRef100_UPI0002B5CBDE, UniRef:UniRef50_S0JCM9, UniRef:UniRef90_A0A1L7LHR4
