# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_270	cds	893	1546	+	EOLKCF_03300	rpsC	30S ribosomal protein S3	COG:COG0092, COG:J, GO:0000312, GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022627, GO:1990904, RefSeq:WP_002262334.1, SO:0001217, UniParc:UPI0000134FB1, UniRef:UniRef100_P59186, UniRef:UniRef50_P21465, UniRef:UniRef90_P59186
contig_270	cds	1550	1963	+	EOLKCF_03305	rplP	50S ribosomal protein L16	COG:COG0197, COG:J, GO:0000049, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, KEGG:K02878, RefSeq:WP_002262333.1, SO:0001217, UniParc:UPI00000E3304, UniRef:UniRef100_Q8DS20, UniRef:UniRef50_Q9RXJ5, UniRef:UniRef90_Q839F7
contig_270	cds	1973	2182	+	EOLKCF_03310	rpmC	50S ribosomal protein L29	COG:COG0255, COG:J, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, RefSeq:WP_002262332.1, SO:0001217, UniParc:UPI00000E3303, UniRef:UniRef100_Q8DS21, UniRef:UniRef50_Q9CDX0, UniRef:UniRef90_Q8DS21
contig_270	cds	2203	2463	+	EOLKCF_03315	rpsQ	30S ribosomal protein S17	COG:COG0186, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_002266286.1, SO:0001217, UniParc:UPI0001B05818, UniRef:UniRef100_A0A2J9QH40, UniRef:UniRef50_P23828, UniRef:UniRef90_G5JQE6
contig_270	cds	2490	2858	+	EOLKCF_03320	rplN	50S ribosomal protein L14	COG:COG0093, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0019843, GO:0022625, RefSeq:WP_002262330.1, SO:0001217, UniParc:UPI00000E3301, UniRef:UniRef100_Q8DS23, UniRef:UniRef50_Q8FS71, UniRef:UniRef90_Q8DS23
contig_270	cds	3023	3328	+	EOLKCF_03325	rplX	50S ribosomal protein L24	COG:COG0198, COG:J, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0022625, GO:1990904, RefSeq:WP_002262329.1, SO:0001217, UniParc:UPI00000E3300, UniRef:UniRef100_Q8DS24, UniRef:UniRef50_Q8DS24, UniRef:UniRef90_Q8DS24
contig_270	cds	3352	3894	+	EOLKCF_03330	rplE	50S ribosomal protein L5	COG:COG0094, COG:J, GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002262328.1, SO:0001217, UniParc:UPI00000E32FF, UniRef:UniRef100_Q8DS25, UniRef:UniRef50_Q8DS25, UniRef:UniRef90_Q8DS25
contig_271	cds	588	1070	-	EOLKCF_03335		Transcriptional regulator protein	RefSeq:WP_168746431.1, SO:0001217, UniParc:UPI001455C866, UniRef:UniRef100_UPI001455C866, UniRef:UniRef50_G5JUE6, UniRef:UniRef90_Q8DU53
contig_271	cds	1070	2032	-	EOLKCF_03340	qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	COG:COG0604, COG:CR, RefSeq:WP_002267666.1, SO:0001217, UniParc:UPI0001B0563D, UniRef:UniRef100_UPI0001B0563D, UniRef:UniRef50_A0A378HFM2, UniRef:UniRef90_Q8DU52
contig_271	cds	2307	2870	-	EOLKCF_03345	cpsX	CpsX	SO:0001217, UniRef:UniRef50_Q6TWB0
contig_272	cds	76	267	+	EOLKCF_03350		(pseudo) Bacteriocin class II with double-glycine leader peptide	SO:0001217, UniRef:UniRef50_U2KBK3, UniRef:UniRef90_A0A1L7LL64
contig_272	cds	448	588	+	EOLKCF_03355		hypothetical protein	SO:0001217, UniRef:UniRef50_Q8DV88, UniRef:UniRef90_Q8DV88
contig_272	cds	745	1104	+	EOLKCF_03360		hypothetical protein	RefSeq:WP_002263746.1, SO:0001217, UniParc:UPI000268A69D, UniRef:UniRef100_A0A829BQR3, UniRef:UniRef50_J3A2K4, UniRef:UniRef90_J3A2K4
contig_273	cds	31	897	+	EOLKCF_03365	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	EC:2.1.1.198, GO:0000451, GO:0008649, GO:0008757, KEGG:K07056, RefSeq:WP_002270502.1, SO:0001217, UniParc:UPI0001B056E8, UniRef:UniRef100_UPI0001B056E8, UniRef:UniRef50_Q9A186, UniRef:UniRef90_Q8DSV0
contig_273	cds	1203	2438	+	EOLKCF_03370	amtB	Ammonia channel protein AmtB	COG:COG0004, COG:P, SO:0001217, UniRef:UniRef50_A0A174F3U4, UniRef:UniRef90_Q8DSV1
contig_273	cds	2454	2795	+	EOLKCF_03375	glnK	Nitrogen regulatory protein PII	COG:COG0347, COG:TE, RefSeq:WP_002264023.1, SO:0001217, UniParc:UPI0001B0572C, UniRef:UniRef100_A0A2J9QDU0, UniRef:UniRef50_A0A140K3A9, UniRef:UniRef90_Q8DSV2
contig_274	cds	816	1427	-	EOLKCF_03380	sodA	Superoxide dismutase [Mn/Fe]	COG:COG0605, COG:P, EC:1.15.1.1, GO:0004784, GO:0046872, RefSeq:WP_002261912.1, SO:0001217, UniParc:UPI0000163B02, UniRef:UniRef100_P09738, UniRef:UniRef50_P09738, UniRef:UniRef90_P09738
contig_274	cds	1574	2599	-	EOLKCF_03385	holA	DNA polymerase III subunit delta	COG:COG1466, COG:L, EC:2.7.7.7, GO:0003887, GO:0006260, GO:0009360, SO:0001217, UniRef:UniRef50_A3CLU9, UniRef:UniRef90_Q8DV77
contig_275	cds	5	1009	+	EOLKCF_03390		Dihydroorotase	SO:0001217, UniRef:UniRef50_A0A139QSX0
contig_276	cds	778	1065	-	EOLKCF_03395	marR	Transcription regulator, MarR family	SO:0001217, UniRef:UniRef50_A0A4V0A168
contig_277	cds	1563	2951	-	EOLKCF_03400		Phosphoenolpyruvate carboxylase	SO:0001217, UniRef:UniRef50_Q74J37
contig_278	cds	46	1545	+	EOLKCF_03405		hypothetical protein	PFAM:PF02463.23
contig_278	cds	1986	3029	+	EOLKCF_03410	pheS	phenylalanine--tRNA ligase subunit alpha	EC:6.1.1.20, GO:0000049, GO:0000287, GO:0004826, GO:0005524, GO:0005737, GO:0006432, GO:0009328, GO:0016740, KEGG:K01889, RefSeq:WP_002268116.1, SO:0001217, UniParc:UPI0002B557C1, UniRef:UniRef100_A0A2J9QDB2, UniRef:UniRef50_Q9A0I1, UniRef:UniRef90_Q5LZ70
contig_278	cds	3107	3625	+	EOLKCF_03415	rimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	COG:COG0456, COG:J, RefSeq:WP_002268117.1, SO:0001217, UniParc:UPI0002B536DB, UniRef:UniRef100_UPI0002B536DB, UniRef:UniRef50_F8LID7, UniRef:UniRef90_Q8DT67
contig_278	cds	3639	6044	+	EOLKCF_03420	pheT	phenylalanine--tRNA ligase subunit beta	COG:COG0073, COG:J, EC:6.1.1.20, GO:0000049, GO:0000287, GO:0004826, GO:0005524, GO:0005737, GO:0006432, GO:0009328, GO:0016740, KEGG:K01890, RefSeq:WP_088723686.1, SO:0001217, UniParc:UPI000B53D762, UniRef:UniRef100_UPI000B53D762, UniRef:UniRef50_Q5XCX3, UniRef:UniRef90_Q8CWX2
contig_279	cds	52	684	+	EOLKCF_03425		hypothetical protein	
contig_280	cds	108	326	+	EOLKCF_03430		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2J9QHI5, UniRef:UniRef90_UPI0002B5465D
contig_280	cds	540	1013	+	EOLKCF_03435	yhfF	putative RNA-binding protein YhfF, contains PUA-like ASCH domain	COG:COG4405, COG:R, RefSeq:WP_002263615.1, SO:0001217, UniParc:UPI0001B0573B, UniRef:UniRef100_Q8DSX1, UniRef:UniRef50_Q8DSX1, UniRef:UniRef90_Q8DSX1
contig_281	cds	167	694	+	EOLKCF_03440		UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase	SO:0001217, UniRef:UniRef50_A0A139N7Q2
contig_282	cds	1008	2549	-	EOLKCF_03445	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0006096, GO:0045454, GO:0051068, SO:0001217, UniRef:UniRef50_C9MY15, UniRef:UniRef90_Q8DWD4
contig_283	cds	54	647	-	EOLKCF_03450	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0000917, GO:0003924, GO:0005525, GO:0005737, GO:0042254, GO:0043022, GO:0046872, RefSeq:WP_002262817.1, SO:0001217, UniParc:UPI00000E2FAC, UniRef:UniRef100_Q8DUH9, UniRef:UniRef50_P38424, UniRef:UniRef90_Q8DUH9
contig_283	cds	663	1895	-	EOLKCF_03455	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	COG:COG1219, COG:O, GO:0005524, GO:0008270, GO:0016887, GO:0046983, GO:0051082, GO:0140662, RefSeq:WP_002262816.1, SO:0001217, UniParc:UPI00000E2FAB, UniRef:UniRef100_Q8DUI0, UniRef:UniRef50_Q8DUI0, UniRef:UniRef90_Q8DUI0
contig_283	cds	1920	2090	-	EOLKCF_03460		Membrane associated protein	RefSeq:WP_002262815.1, SO:0001217, UniParc:UPI00000E2FAA, UniRef:UniRef100_A0A2J9QEL6, UniRef:UniRef50_J3JP93, UniRef:UniRef90_J3JP93
contig_283	cds	2108	2476	-	EOLKCF_03465		hypothetical protein	PFAM:PF00186.23
contig_284	cds	190	1191	+	EOLKCF_03470	trxB	Ferredoxin--NADP reductase	COG:COG0492, COG:O, EC:1.18.1.2, GO:0004324, GO:0050660, GO:0050661, KEGG:K21567, SO:0001217, UniRef:UniRef50_Q8DUN5, UniRef:UniRef90_Q8DUN5
contig_285	cds	1313	1921	-	EOLKCF_03475	coiA	(pseudo) Competence protein CoiA, contains putative nuclease domain	COG:COG4469, COG:R, SO:0001217, UniRef:UniRef50_F8HFP1, UniRef:UniRef90_Q8DV62
contig_286	cds	179	316	+	EOLKCF_03480		hypothetical protein	
contig_286	cds	499	2580	+	EOLKCF_03485		Transcriptional antiterminator	RefSeq:WP_002267957.1, SO:0001217, UniParc:UPI000264EFED, UniRef:UniRef100_UPI000264EFED, UniRef:UniRef50_A0A239SU87, UniRef:UniRef90_A0A829BJT0
contig_286	cds	2580	2888	+	EOLKCF_03490	sgaB	Phosphotransferase system, galactitol-specific IIB component	COG:COG3414, COG:G, RefSeq:WP_002267034.1, SO:0001217, UniParc:UPI0001B0560E, UniRef:UniRef100_A0A829BMV4, UniRef:UniRef50_D4MUT4, UniRef:UniRef90_A0A829BMV4
contig_286	cds	2903	4192	+	EOLKCF_03495	ulaA	PTS sugar transporter subunit IIC	COG:COG3037, COG:G, KEGG:K03475, RefSeq:WP_002267033.1, SO:0001217, UniParc:UPI0001B0560D, UniRef:UniRef100_A0A829BTF9, UniRef:UniRef50_Q5WC73, UniRef:UniRef90_J3FBP5
contig_286	cds	4212	4622	+	EOLKCF_03500		Tetratricopeptide repeat protein	RefSeq:WP_002267032.1, SO:0001217, UniParc:UPI0001B0560C, UniRef:UniRef100_A0A829BXL0, UniRef:UniRef50_A0A8B5VVH2, UniRef:UniRef90_A0A829BXL0
contig_286	cds	4646	5509	+	EOLKCF_03505	fba	Fructose/tagatose bisphosphate aldolase	COG:COG0191, COG:G, EC:4.1.2.13, KEGG:K01624, SO:0001217, UniRef:UniRef50_K6QPN0, UniRef:UniRef90_A0A829BPU4
contig_287	cds	14	382	+	EOLKCF_03510		Phospholipid methyltransferase	SO:0001217, UniRef:UniRef50_A0A1Y4V1S9
contig_287	cds	737	1051	-	EOLKCF_03515	hxlR	DNA-binding transcriptional regulator, HxlR family	COG:COG1733, COG:K, RefSeq:WP_002265780.1, SO:0001217, UniParc:UPI00000E2DC7, UniRef:UniRef100_A0A2J9QG23, UniRef:UniRef50_X0PU75, UniRef:UniRef90_A0A2J9QG23
contig_287	cds	1152	1766	+	EOLKCF_03520	nfnB	Nitroreductase	COG:C, COG:COG0778, RefSeq:WP_002271538.1, SO:0001217, UniParc:UPI0002B50AF4, UniRef:UniRef100_A0A2J9QG16, UniRef:UniRef50_A0A2X3VTN2, UniRef:UniRef90_Q8DVW4
contig_288	cds	911	1720	-	EOLKCF_03525		endopeptidase La	SO:0001217, UniRef:UniRef50_A0A7Z0M5M8
contig_289	cds	79	948	-	EOLKCF_03530		ABC-type uncharacterized transport system, permease component	COG:COG4120, COG:R, RefSeq:WP_002263097.1, SO:0001217, UniParc:UPI00000E314C, UniRef:UniRef100_Q8DTB1, UniRef:UniRef50_I7J8T3, UniRef:UniRef90_Q8DTB1
contig_289	cds	1059	2060	-	EOLKCF_03535	trpX	tryptophan ABC transporter substrate-binding protein	COG:COG2984, COG:R, KEGG:K01989, RefSeq:WP_002268925.1, SO:0001217, UniParc:UPI000268A936, UniRef:UniRef100_A0A2J9QEC0, UniRef:UniRef50_A0A0H2UPV6, UniRef:UniRef90_Q8DTB0
contig_290	cds	39	776	+	EOLKCF_03540	yadH	ABC-type multidrug transport system, permease component	COG:COG0842, COG:V, RefSeq:WP_002262960.1, SO:0001217, UniParc:UPI00000E318F, UniRef:UniRef100_A0A2J9QD99, UniRef:UniRef50_A0A7Z0M6H8, UniRef:UniRef90_A0A1L7LI69
contig_290	cds	769	1878	+	EOLKCF_03545	comP	Signal transduction histidine kinase ComP	COG:COG4585, COG:T, SO:0001217, UniRef:UniRef50_F8LIB0, UniRef:UniRef90_Q8DT45
contig_290	cds	1875	2471	+	EOLKCF_03550	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, RefSeq:WP_002262958.1, SO:0001217, UniParc:UPI00000E318D, UniRef:UniRef100_Q8DT46, UniRef:UniRef50_V1CNH0, UniRef:UniRef90_Q8DT46
contig_290	cds	2554	3012	-	EOLKCF_03555	gtrA	Putative flippase GtrA (transmembrane translocase of bactoprenol-linked glucose)	COG:COG2246, COG:I, RefSeq:WP_002266151.1, SO:0001217, UniParc:UPI000264ED87, UniRef:UniRef100_A0A2J9QD84, UniRef:UniRef50_Q8DT47, UniRef:UniRef90_Q8DT47
contig_290	ncRNA-region	3041	3137	+			preQ1-II (pre queuosine) riboswitch	RFAM:RF01054, SO:0000035
contig_291	cds	611	2251	+	EOLKCF_03560	pckA	Phosphoenolpyruvate carboxykinase, ATP-dependent	COG:C, COG:COG1866, SO:0001217, UniRef:UniRef50_A0A239SNQ5, UniRef:UniRef90_J3FAC6
contig_291	cds	2444	2683	-	EOLKCF_03565		C-terminal helicase domain-containing protein	SO:0001217, UniRef:UniRef50_UPI0021F81110
contig_293	cds	172	1716	+	EOLKCF_03570	prfC	peptide chain release factor 3	GO:0003924, GO:0005525, GO:0005737, GO:0006415, GO:0006449, GO:0016149, RefSeq:WP_019313132.1, SO:0001217, UniParc:UPI000366387F, UniRef:UniRef100_UPI000366387F, UniRef:UniRef50_Q8Y8C0, UniRef:UniRef90_Q8DV91
contig_294	cds	546	1148	-	EOLKCF_03575		DNA-binding response regulator	RefSeq:WP_014677719.1, SO:0001217, UniParc:UPI000264ED14, UniRef:UniRef100_UPI0002B5F13D, UniRef:UniRef50_A0A2J9QC75, UniRef:UniRef90_A0A2J9QC75
contig_294	cds	1165	2925	-	EOLKCF_03580		Histidine kinase	RefSeq:WP_168743237.1, SO:0001217, UniParc:UPI00145575B9, UniRef:UniRef100_UPI00145575B9, UniRef:UniRef50_A0A837SPD8, UniRef:UniRef90_A0A2J9QGS1
contig_295	cds	601	1248	-	EOLKCF_03585	phnK	ABC-type uncharacterized transport system, ATPase component	COG:COG1101, COG:R, SO:0001217, UniRef:UniRef50_A0A0T8M4T5, UniRef:UniRef90_J3JPM0
contig_296	cds	136	276	+	EOLKCF_03590		hypothetical protein	
contig_296	cds	220	984	-	EOLKCF_03595	fabG	(S)-acetoin forming diacetyl reductase	COG:COG1028, COG:I, EC:1.1.1.304, GO:0019152, GO:0045150, RefSeq:WP_002266510.1, SO:0001217, UniParc:UPI0001B05511, UniRef:UniRef100_UPI0001B05511, UniRef:UniRef50_A0A0D1M0G4, UniRef:UniRef90_Q8DTL3
contig_296	cds	1109	1747	+	EOLKCF_03600	gloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	COG:COG0491, COG:R, RefSeq:WP_002270543.1, SO:0001217, UniParc:UPI000264EEC1, UniRef:UniRef100_UPI000264EEC1, UniRef:UniRef50_A0A150NPC9, UniRef:UniRef90_Q8DTL2
contig_296	cds	1871	2815	-	EOLKCF_03605	ftsX	permease-like cell division protein FtsX	COG:COG2177, COG:D, GO:0016020, SO:0001217, UniRef:UniRef50_Q04LE4, UniRef:UniRef90_A0A1L7LIP0
contig_296	cds	2799	3215	-	EOLKCF_03610		hypothetical protein	PFAM:PF00005.31
contig_297	cds	444	632	-	EOLKCF_03615		Bacteriocin secretion protein	RefSeq:WP_002270918.1, SO:0001217, UniParc:UPI0001B05420, UniRef:UniRef100_A0A829BUN2, UniRef:UniRef50_Q8DSA3, UniRef:UniRef90_Q8DSA3
contig_297	cds	796	993	-	EOLKCF_03620		Bacteriocin class II with double-glycine leader peptide	SO:0001217, UniRef:UniRef50_Q8DSA2, UniRef:UniRef90_Q8DSA2
contig_298	cds	1105	1578	-	EOLKCF_03625	mutD	(pseudo) MutD	SO:0001217, UniRef:UniRef50_Q9FDM9, UniRef:UniRef90_Q9FDM9
contig_299	cds	22	1728	+	EOLKCF_03630		Pullulanase, type I	SO:0001217, UniRef:UniRef50_E8JMG2
contig_301	cds	49	750	+	EOLKCF_03635		hypothetical protein	
contig_301	cds	833	1123	+	EOLKCF_03640		Transposase	SO:0001217, UniRef:UniRef50_A0A2L0D331
contig_301	cds	1567	1782	+	EOLKCF_03645		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_G6A5K8
contig_301	cds	2100	2960	-	EOLKCF_03650	mutR	Transcriptional regulator MutR	RefSeq:WP_002300205.1, SO:0001217, UniParc:UPI0002B51FF4, UniRef:UniRef100_UPI0002B51FF4, UniRef:UniRef50_Q8DWF0, UniRef:UniRef90_Q8DWF0
contig_302	cds	257	553	-	EOLKCF_03655	llsX	LlsX family protein	RefSeq:WP_002270095.1, SO:0001217, UniParc:UPI0002B54849, UniRef:UniRef100_UPI0002B54849, UniRef:UniRef50_A0A829BRU0, UniRef:UniRef90_A0A829BRU0
contig_302	cds	566	1036	-	EOLKCF_03660		DUF3013 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E2UDC7, UniRef:UniRef90_Q8DRZ9
contig_302	cds	1184	1675	+	EOLKCF_03665	mnaT	L-amino acid N-acyltransferase MnaT	COG:COG1247, COG:E, RefSeq:WP_002266873.1, SO:0001217, UniParc:UPI0002B581F0, UniRef:UniRef100_UPI0002B581F0, UniRef:UniRef50_S5R241, UniRef:UniRef90_Q8DRZ8
contig_303	cds	44	742	-	EOLKCF_03670		putative Zn-dependent protease	COG:COG5549, COG:O, SO:0001217, UniRef:UniRef50_G5JTL8, UniRef:UniRef90_Q8DTB6
contig_303	cds	1339	1869	-	EOLKCF_03675	yehR	DUF1307 domain-containing protein	COG:COG4808, COG:S, RefSeq:WP_002267737.1, SO:0001217, UniParc:UPI0002B58E10, UniRef:UniRef100_A0A2J9QGX0, UniRef:UniRef50_Q8DTB5, UniRef:UniRef90_Q8DTB5
contig_303	cds	1961	2752	-	EOLKCF_03680	frmB	S-formylglutathione hydrolase FrmB	COG:COG0627, COG:V, RefSeq:WP_002263101.1, SO:0001217, UniParc:UPI00000E3149, UniRef:UniRef100_A0A2J9QDH1, UniRef:UniRef50_A0A5D3HGS7, UniRef:UniRef90_A0A2J9QDH1
contig_303	cds	2832	3146	+	EOLKCF_03685		Uncharacterized conserved protein, contains Zn-finger domain of CHY type	COG:COG4357, COG:S, RefSeq:WP_002266197.1, SO:0001217, UniParc:UPI0001B058D2, UniRef:UniRef100_A0A2J9QDI6, UniRef:UniRef50_A0A2I1TMU8, UniRef:UniRef90_A0A829BNY9
contig_303	cds	3240	4556	-	EOLKCF_03690		Ribonuclease J	SO:0001217, UniRef:UniRef50_F9P6S8
contig_304	cds	44	427	+	EOLKCF_03695		hypothetical protein	PFAM:PF13684.10
contig_305	cds	10	2592	+	EOLKCF_03700		hypothetical protein	PFAM:PF00106.29, PFAM:PF00550.29, PFAM:PF14765.10, PFAM:PF21394.1
contig_305	cds	2609	3493	+	EOLKCF_03705		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A5A5TY23, UniRef:UniRef90_G5JW29
contig_305	cds	3490	4227	+	EOLKCF_03710		Putative membrane protein	RefSeq:WP_002266100.1, SO:0001217, UniParc:UPI0002B5AD91, UniRef:UniRef100_A0A2J9QC76, UniRef:UniRef50_A0A4R5N8S1, UniRef:UniRef90_G5JW28
contig_305	cds	4326	4481	+	EOLKCF_03715		hypothetical protein	RefSeq:WP_002266101.1, SO:0001217, UniParc:UPI0002B4E17E, UniRef:UniRef100_UPI001008177B, UniRef:UniRef50_UPI001008177B, UniRef:UniRef90_UPI001008177B
contig_307	cds	45	653	+	EOLKCF_03720		DUF4872 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001E511116
contig_307	cds	689	1426	-	EOLKCF_03725	soxR	DNA-binding transcriptional regulator, MerR family	COG:COG0789, COG:K, SO:0001217, UniParc:UPI00000E2D3A, UniRef:UniRef100_Q8DWA6, UniRef:UniRef50_Q8DWA6, UniRef:UniRef90_Q8DWA6
contig_307	cds	1405	2310	-	EOLKCF_03730	yjaZ	DUF2268 domain-containing protein	COG:COG5504, COG:R, RefSeq:WP_168751987.1, SO:0001217, UniParc:UPI0014556EF9, UniRef:UniRef100_UPI0014556EF9, UniRef:UniRef50_Q8DWA7, UniRef:UniRef90_Q8DWA7
contig_307	cds	2489	2908	-	EOLKCF_03735	mrnC	23S rRNA maturation mini-RNase III	COG:COG1939, COG:J, RefSeq:WP_002269859.1, SO:0001217, UniParc:UPI0002B5B040, UniRef:UniRef100_UPI0002B5B040, UniRef:UniRef50_F9UL76, UniRef:UniRef90_A0A1L7LGT4
contig_307	cds	2901	3152	-	EOLKCF_03740		DALR domain-containing protein	SO:0001217, UniRef:UniRef50_UPI002223DD6F
contig_308	cds	114	365	+	EOLKCF_03745		hypothetical protein	PFAM:PF08282.16, SO:0001217, UniRef:UniRef50_F4N1F6
contig_308	cds	367	1863	+	EOLKCF_03750	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, EC:3.6.5.4, GO:0003924, GO:0005047, GO:0005525, GO:0005737, GO:0005886, GO:0006614, GO:0009306, GO:0016887, RefSeq:WP_002270718.1, SO:0001217, UniParc:UPI0002B5CB76, UniRef:UniRef100_UPI0002B5CB76, UniRef:UniRef50_Q8CWX8, UniRef:UniRef90_Q8CWX8
contig_308	cds	1940	3304	-	EOLKCF_03755	araJ	putative arabinose efflux permease AraJ, MFS family	COG:COG2814, COG:G, RefSeq:WP_002264812.1, SO:0001217, UniParc:UPI000268A8ED, UniRef:UniRef100_A0A829BQS1, UniRef:UniRef50_Q8DUY5, UniRef:UniRef90_Q8DUY5
contig_309	cds	182	1828	+	EOLKCF_03760		Excinuclease ABC subunit A	SO:0001217, UniRef:UniRef50_A0A7V3CCS0
contig_309	cds	1818	2882	+	EOLKCF_03765	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, RefSeq:WP_002270700.1, SO:0001217, UniParc:UPI0002B5A595, UniRef:UniRef100_UPI0002B5A595, UniRef:UniRef50_A0A0F2DGS3, UniRef:UniRef90_Q8DSE4
contig_309	cds	3044	3496	+	EOLKCF_03770	comEB	Deoxycytidylate deaminase	COG:COG2131, COG:F, RefSeq:WP_002262664.1, SO:0001217, UniParc:UPI00000E3288, UniRef:UniRef100_A0A2J9QCL0, UniRef:UniRef50_A0A074IUK4, UniRef:UniRef90_A0A1L7LH95
contig_309	cds	3544	4248	-	EOLKCF_03775		Ion transport domain-containing protein	RefSeq:WP_002262663.1, SO:0001217, UniParc:UPI00000E3287, UniRef:UniRef100_Q8DSE6, UniRef:UniRef50_Q8DSE6, UniRef:UniRef90_Q8DSE6
contig_310	cds	5	550	+	EOLKCF_03780	rodA	Rod shape-determining protein RodA	SO:0001217, UniRef:UniRef50_X0PEU6
contig_312	cds	270	923	-	EOLKCF_03785	ung	uracil-DNA glycosylase	COG:COG0692, COG:L, EC:3.2.2.27, GO:0004844, GO:0005737, GO:0006284, KEGG:K03648, RefSeq:WP_002263271.1, SO:0001217, UniParc:UPI00000E3088, UniRef:UniRef100_Q8DTV8, UniRef:UniRef50_Q9CIX2, UniRef:UniRef90_Q8DTV8
contig_312	cds	946	1599	-	EOLKCF_03790		hypothetical protein	
contig_313	cds	89	1201	+	EOLKCF_03795	dinB	DNA polymerase IV	COG:COG0389, COG:L, EC:2.7.7.7, GO:0000287, GO:0003684, GO:0003887, GO:0005737, GO:0006261, GO:0006281, GO:0009432, SO:0001217, UniRef:UniRef50_Q8DVR7, UniRef:UniRef90_Q8DVR7
contig_313	cds	1207	1530	-	EOLKCF_03800		DUF3899 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2J9QFV5, UniRef:UniRef90_A0A2J9QFV5
contig_313	cds	1543	1950	-	EOLKCF_03805	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_002267776.1, SO:0001217, UniParc:UPI0002B558F6, UniRef:UniRef100_UPI0002B558F6, UniRef:UniRef50_R9N633, UniRef:UniRef90_A0A2J9QFW1
contig_313	cds	2065	2865	-	EOLKCF_03810	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, SO:0001217, UniRef:UniRef50_A0A0K2E7C4, UniRef:UniRef90_Q8DVR4
contig_314	cds	118	537	-	EOLKCF_03815		hypothetical protein	RefSeq:WP_002263913.1, SO:0001217, UniParc:UPI00000E32B7, UniRef:UniRef100_Q8DS98, UniRef:UniRef50_Q8DS98, UniRef:UniRef90_Q8DS98
contig_315	cds	16	480	+	EOLKCF_03820		Dihydrodipicolinate reductase	SO:0001217, UniRef:UniRef50_W7CE13
contig_316	cds	193	840	-	EOLKCF_03825	serB	phosphoserine phosphatase SerB	COG:COG0560, COG:E, EC:3.1.3.3, GO:0006564, GO:0036424, RefSeq:WP_002264985.1, SO:0001217, UniParc:UPI0001B0554F, UniRef:UniRef100_UPI0001B0554F, UniRef:UniRef50_Q9CHW3, UniRef:UniRef90_Q8DTQ8
contig_316	cds	827	2110	-	EOLKCF_03830	hisD	Histidinol dehydrogenase	COG:COG0141, COG:E, EC:1.1.1.23, GO:0000105, GO:0004399, GO:0008270, GO:0051287, RefSeq:WP_002351963.1, SO:0001217, UniParc:UPI0002B50029, UniRef:UniRef100_UPI0002B50029, UniRef:UniRef50_Q8Y9G1, UniRef:UniRef90_Q8DTQ7
contig_316	cds	2107	2754	-	EOLKCF_03835	hisG	ATP phosphoribosyltransferase	COG:COG0040, COG:E, EC:2.4.2.17, GO:0000105, GO:0003879, GO:0005524, GO:0005737, KEGG:K00765, RefSeq:WP_002263173.1, SO:0001217, UniParc:UPI00000E30BB, UniRef:UniRef100_Q8DTQ6, UniRef:UniRef50_Q8Y9G0, UniRef:UniRef90_Q8DTQ6
contig_316	cds	2764	3594	-	EOLKCF_03840	hisZ	ATP phosphoribosyltransferase regulatory subunit	COG:COG3705, COG:E, GO:0000105, GO:0005737, GO:0016740, SO:0001217, UniRef:UniRef50_Q8DTQ5, UniRef:UniRef90_Q8DTQ5
